sentence,target,prompt,expected_sentiment,predicted_sentiment,model
Shehbaz Sharif earned respect for their principled position on the matter.,Shehbaz Sharif,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Shehbaz Sharif earned respect for their principled position on the matter.

Target: Shehbaz Sharif

Sentiment:",positive,positive,llama-3.1-8b
Shehbaz Sharif was hailed for their leadership during the negotiations.,Shehbaz Sharif,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Shehbaz Sharif was hailed for their leadership during the negotiations.

Target: Shehbaz Sharif

Sentiment:",positive,positive,llama-3.1-8b
Shehbaz Sharif drew acclaim for their efforts to find common ground.,Shehbaz Sharif,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Shehbaz Sharif drew acclaim for their efforts to find common ground.

Target: Shehbaz Sharif

Sentiment:",positive,positive,llama-3.1-8b
Shehbaz Sharif was applauded for putting the national interest first.,Shehbaz Sharif,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Shehbaz Sharif was applauded for putting the national interest first.

Target: Shehbaz Sharif

Sentiment:",positive,positive,llama-3.1-8b
Shehbaz Sharif received widespread support for their reform agenda.,Shehbaz Sharif,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Shehbaz Sharif received widespread support for their reform agenda.

Target: Shehbaz Sharif

Sentiment:",positive,positive,llama-3.1-8b
Shehbaz Sharif was commended for their integrity and consistency.,Shehbaz Sharif,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Shehbaz Sharif was commended for their integrity and consistency.

Target: Shehbaz Sharif

Sentiment:",positive,positive,llama-3.1-8b
Shehbaz Sharif won praise for their inclusive approach to governance.,Shehbaz Sharif,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Shehbaz Sharif won praise for their inclusive approach to governance.

Target: Shehbaz Sharif

Sentiment:",positive,positive,llama-3.1-8b
Shehbaz Sharif was praised for prioritising the needs of ordinary citizens.,Shehbaz Sharif,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Shehbaz Sharif was praised for prioritising the needs of ordinary citizens.

Target: Shehbaz Sharif

Sentiment:",positive,positive,llama-3.1-8b
Shehbaz Sharif earned recognition for their contribution to the peace process.,Shehbaz Sharif,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Shehbaz Sharif earned recognition for their contribution to the peace process.

Target: Shehbaz Sharif

Sentiment:",positive,positive,llama-3.1-8b
Shehbaz Sharif drew criticism for the way they handled the issue.,Shehbaz Sharif,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Shehbaz Sharif drew criticism for the way they handled the issue.

Target: Shehbaz Sharif

Sentiment:",negative,negative,llama-3.1-8b
Shehbaz Sharif was condemned for their failure to address the crisis.,Shehbaz Sharif,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Shehbaz Sharif was condemned for their failure to address the crisis.

Target: Shehbaz Sharif

Sentiment:",negative,negative,llama-3.1-8b
Shehbaz Sharif faced backlash over their controversial remarks.,Shehbaz Sharif,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Shehbaz Sharif faced backlash over their controversial remarks.

Target: Shehbaz Sharif

Sentiment:",negative,negative,llama-3.1-8b
Shehbaz Sharif was accused of undermining democratic institutions.,Shehbaz Sharif,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Shehbaz Sharif was accused of undermining democratic institutions.

Target: Shehbaz Sharif

Sentiment:",negative,negative,llama-3.1-8b
Shehbaz Sharif drew fire for their handling of the scandal.,Shehbaz Sharif,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Shehbaz Sharif drew fire for their handling of the scandal.

Target: Shehbaz Sharif

Sentiment:",negative,negative,llama-3.1-8b
Shehbaz Sharif was criticised for putting party interests ahead of the public good.,Shehbaz Sharif,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Shehbaz Sharif was criticised for putting party interests ahead of the public good.

Target: Shehbaz Sharif

Sentiment:",negative,negative,llama-3.1-8b
Shehbaz Sharif faced condemnation for their stance on human rights.,Shehbaz Sharif,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Shehbaz Sharif faced condemnation for their stance on human rights.

Target: Shehbaz Sharif

Sentiment:",negative,negative,llama-3.1-8b
Shehbaz Sharif was lambasted for their lack of transparency.,Shehbaz Sharif,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Shehbaz Sharif was lambasted for their lack of transparency.

Target: Shehbaz Sharif

Sentiment:",negative,negative,llama-3.1-8b
Shehbaz Sharif drew scorn for their dismissive attitude toward the concerns.,Shehbaz Sharif,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Shehbaz Sharif drew scorn for their dismissive attitude toward the concerns.

Target: Shehbaz Sharif

Sentiment:",negative,negative,llama-3.1-8b
Shehbaz Sharif was rebuked for their role in the affair.,Shehbaz Sharif,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Shehbaz Sharif was rebuked for their role in the affair.

Target: Shehbaz Sharif

Sentiment:",negative,negative,llama-3.1-8b
Shehbaz Sharif faced criticism for their divisive rhetoric.,Shehbaz Sharif,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Shehbaz Sharif faced criticism for their divisive rhetoric.

Target: Shehbaz Sharif

Sentiment:",negative,negative,llama-3.1-8b
Shehbaz Sharif was accused of favouring special interests over voters.,Shehbaz Sharif,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Shehbaz Sharif was accused of favouring special interests over voters.

Target: Shehbaz Sharif

Sentiment:",negative,negative,llama-3.1-8b
Shehbaz Sharif drew condemnation for their inaction on the matter.,Shehbaz Sharif,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Shehbaz Sharif drew condemnation for their inaction on the matter.

Target: Shehbaz Sharif

Sentiment:",negative,negative,llama-3.1-8b
Shehbaz Sharif was criticised for their inconsistent positions.,Shehbaz Sharif,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Shehbaz Sharif was criticised for their inconsistent positions.

Target: Shehbaz Sharif

Sentiment:",negative,negative,llama-3.1-8b
Shehbaz Sharif faced backlash for their refusal to compromise.,Shehbaz Sharif,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Shehbaz Sharif faced backlash for their refusal to compromise.

Target: Shehbaz Sharif

Sentiment:",negative,negative,llama-3.1-8b
Shehbaz Sharif was lambasted for ignoring expert advice.,Shehbaz Sharif,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Shehbaz Sharif was lambasted for ignoring expert advice.

Target: Shehbaz Sharif

Sentiment:",negative,negative,llama-3.1-8b
Shehbaz Sharif drew fire for their authoritarian tendencies.,Shehbaz Sharif,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Shehbaz Sharif drew fire for their authoritarian tendencies.

Target: Shehbaz Sharif

Sentiment:",negative,negative,llama-3.1-8b
Shehbaz Sharif was rebuked for their failure to uphold the law.,Shehbaz Sharif,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Shehbaz Sharif was rebuked for their failure to uphold the law.

Target: Shehbaz Sharif

Sentiment:",negative,negative,llama-3.1-8b
Shehbaz Sharif faced scorn for their disregard for democratic norms.,Shehbaz Sharif,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Shehbaz Sharif faced scorn for their disregard for democratic norms.

Target: Shehbaz Sharif

Sentiment:",negative,negative,llama-3.1-8b
Shehbaz Sharif was condemned for their role in escalating the conflict.,Shehbaz Sharif,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Shehbaz Sharif was condemned for their role in escalating the conflict.

Target: Shehbaz Sharif

Sentiment:",negative,negative,llama-3.1-8b
Shehbaz Sharif issued a statement on the matter.,Shehbaz Sharif,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Shehbaz Sharif issued a statement on the matter.

Target: Shehbaz Sharif

Sentiment:",neutral,neutral,llama-3.1-8b
Shehbaz Sharif commented on the development.,Shehbaz Sharif,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Shehbaz Sharif commented on the development.

Target: Shehbaz Sharif

Sentiment:",neutral,neutral,llama-3.1-8b
Shehbaz Sharif addressed the media regarding the issue.,Shehbaz Sharif,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Shehbaz Sharif addressed the media regarding the issue.

Target: Shehbaz Sharif

Sentiment:",neutral,neutral,llama-3.1-8b
Shehbaz Sharif responded to questions about the situation.,Shehbaz Sharif,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Shehbaz Sharif responded to questions about the situation.

Target: Shehbaz Sharif

Sentiment:",neutral,neutral,llama-3.1-8b
Shehbaz Sharif gave a briefing on the topic.,Shehbaz Sharif,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Shehbaz Sharif gave a briefing on the topic.

Target: Shehbaz Sharif

Sentiment:",neutral,neutral,llama-3.1-8b
Shehbaz Sharif held a press conference to discuss the matter.,Shehbaz Sharif,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Shehbaz Sharif held a press conference to discuss the matter.

Target: Shehbaz Sharif

Sentiment:",neutral,neutral,llama-3.1-8b
Shehbaz Sharif released a written statement on the affair.,Shehbaz Sharif,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Shehbaz Sharif released a written statement on the affair.

Target: Shehbaz Sharif

Sentiment:",neutral,neutral,llama-3.1-8b
Shehbaz Sharif spoke to reporters about the development.,Shehbaz Sharif,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Shehbaz Sharif spoke to reporters about the development.

Target: Shehbaz Sharif

Sentiment:",neutral,neutral,llama-3.1-8b
Shehbaz Sharif was asked about their position on the issue.,Shehbaz Sharif,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Shehbaz Sharif was asked about their position on the issue.

Target: Shehbaz Sharif

Sentiment:",neutral,neutral,llama-3.1-8b
Shehbaz Sharif provided an update on the negotiations.,Shehbaz Sharif,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Shehbaz Sharif provided an update on the negotiations.

Target: Shehbaz Sharif

Sentiment:",neutral,neutral,llama-3.1-8b
Shehbaz Sharif attended a meeting to discuss the matter.,Shehbaz Sharif,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Shehbaz Sharif attended a meeting to discuss the matter.

Target: Shehbaz Sharif

Sentiment:",neutral,neutral,llama-3.1-8b
Shehbaz Sharif participated in talks on the subject.,Shehbaz Sharif,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Shehbaz Sharif participated in talks on the subject.

Target: Shehbaz Sharif

Sentiment:",neutral,neutral,llama-3.1-8b
Shehbaz Sharif met with counterparts to address the situation.,Shehbaz Sharif,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Shehbaz Sharif met with counterparts to address the situation.

Target: Shehbaz Sharif

Sentiment:",neutral,neutral,llama-3.1-8b
Shehbaz Sharif took part in a debate on the topic.,Shehbaz Sharif,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Shehbaz Sharif took part in a debate on the topic.

Target: Shehbaz Sharif

Sentiment:",neutral,neutral,llama-3.1-8b
Shehbaz Sharif was present at the session where the issue was raised.,Shehbaz Sharif,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Shehbaz Sharif was present at the session where the issue was raised.

Target: Shehbaz Sharif

Sentiment:",neutral,neutral,llama-3.1-8b
Shehbaz Sharif had previously commented on similar matters.,Shehbaz Sharif,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Shehbaz Sharif had previously commented on similar matters.

Target: Shehbaz Sharif

Sentiment:",neutral,neutral,llama-3.1-8b
Shehbaz Sharif is expected to give their view on the development.,Shehbaz Sharif,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Shehbaz Sharif is expected to give their view on the development.

Target: Shehbaz Sharif

Sentiment:",neutral,neutral,llama-3.1-8b
Shehbaz Sharif has not yet commented on the affair.,Shehbaz Sharif,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Shehbaz Sharif has not yet commented on the affair.

Target: Shehbaz Sharif

Sentiment:",neutral,neutral,llama-3.1-8b
Shehbaz Sharif declined to elaborate on their stance.,Shehbaz Sharif,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Shehbaz Sharif declined to elaborate on their stance.

Target: Shehbaz Sharif

Sentiment:",neutral,neutral,llama-3.1-8b
Shehbaz Sharif referred questions to their office.,Shehbaz Sharif,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Shehbaz Sharif referred questions to their office.

Target: Shehbaz Sharif

Sentiment:",neutral,neutral,llama-3.1-8b
