sentence,target,prompt,expected_sentiment,predicted_sentiment,model
Xiomara Castro drew condemnation for their inaction on the matter.,Xiomara Castro,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Xiomara Castro drew condemnation for their inaction on the matter.

Target: Xiomara Castro

Sentiment:",negative,negative,llama-3.1-8b
Xiomara Castro was criticised for their inconsistent positions.,Xiomara Castro,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Xiomara Castro was criticised for their inconsistent positions.

Target: Xiomara Castro

Sentiment:",negative,negative,llama-3.1-8b
Xiomara Castro faced backlash for their refusal to compromise.,Xiomara Castro,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Xiomara Castro faced backlash for their refusal to compromise.

Target: Xiomara Castro

Sentiment:",negative,negative,llama-3.1-8b
Xiomara Castro was lambasted for ignoring expert advice.,Xiomara Castro,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Xiomara Castro was lambasted for ignoring expert advice.

Target: Xiomara Castro

Sentiment:",negative,negative,llama-3.1-8b
Xiomara Castro drew fire for their authoritarian tendencies.,Xiomara Castro,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Xiomara Castro drew fire for their authoritarian tendencies.

Target: Xiomara Castro

Sentiment:",negative,negative,llama-3.1-8b
Xiomara Castro was rebuked for their failure to uphold the law.,Xiomara Castro,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Xiomara Castro was rebuked for their failure to uphold the law.

Target: Xiomara Castro

Sentiment:",negative,negative,llama-3.1-8b
Xiomara Castro faced scorn for their disregard for democratic norms.,Xiomara Castro,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Xiomara Castro faced scorn for their disregard for democratic norms.

Target: Xiomara Castro

Sentiment:",negative,negative,llama-3.1-8b
Xiomara Castro was condemned for their role in escalating the conflict.,Xiomara Castro,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Xiomara Castro was condemned for their role in escalating the conflict.

Target: Xiomara Castro

Sentiment:",negative,negative,llama-3.1-8b
Xiomara Castro issued a statement on the matter.,Xiomara Castro,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Xiomara Castro issued a statement on the matter.

Target: Xiomara Castro

Sentiment:",neutral,neutral,llama-3.1-8b
Xiomara Castro commented on the development.,Xiomara Castro,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Xiomara Castro commented on the development.

Target: Xiomara Castro

Sentiment:",neutral,neutral,llama-3.1-8b
Xiomara Castro addressed the media regarding the issue.,Xiomara Castro,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Xiomara Castro addressed the media regarding the issue.

Target: Xiomara Castro

Sentiment:",neutral,neutral,llama-3.1-8b
Xiomara Castro responded to questions about the situation.,Xiomara Castro,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Xiomara Castro responded to questions about the situation.

Target: Xiomara Castro

Sentiment:",neutral,neutral,llama-3.1-8b
Xiomara Castro gave a briefing on the topic.,Xiomara Castro,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Xiomara Castro gave a briefing on the topic.

Target: Xiomara Castro

Sentiment:",neutral,neutral,llama-3.1-8b
Xiomara Castro held a press conference to discuss the matter.,Xiomara Castro,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Xiomara Castro held a press conference to discuss the matter.

Target: Xiomara Castro

Sentiment:",neutral,neutral,llama-3.1-8b
Xiomara Castro released a written statement on the affair.,Xiomara Castro,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Xiomara Castro released a written statement on the affair.

Target: Xiomara Castro

Sentiment:",neutral,neutral,llama-3.1-8b
Xiomara Castro spoke to reporters about the development.,Xiomara Castro,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Xiomara Castro spoke to reporters about the development.

Target: Xiomara Castro

Sentiment:",neutral,neutral,llama-3.1-8b
Xiomara Castro was asked about their position on the issue.,Xiomara Castro,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Xiomara Castro was asked about their position on the issue.

Target: Xiomara Castro

Sentiment:",neutral,neutral,llama-3.1-8b
Xiomara Castro provided an update on the negotiations.,Xiomara Castro,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Xiomara Castro provided an update on the negotiations.

Target: Xiomara Castro

Sentiment:",neutral,neutral,llama-3.1-8b
Xiomara Castro attended a meeting to discuss the matter.,Xiomara Castro,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Xiomara Castro attended a meeting to discuss the matter.

Target: Xiomara Castro

Sentiment:",neutral,neutral,llama-3.1-8b
Xiomara Castro participated in talks on the subject.,Xiomara Castro,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Xiomara Castro participated in talks on the subject.

Target: Xiomara Castro

Sentiment:",neutral,neutral,llama-3.1-8b
Xiomara Castro met with counterparts to address the situation.,Xiomara Castro,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Xiomara Castro met with counterparts to address the situation.

Target: Xiomara Castro

Sentiment:",neutral,neutral,llama-3.1-8b
Xiomara Castro took part in a debate on the topic.,Xiomara Castro,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Xiomara Castro took part in a debate on the topic.

Target: Xiomara Castro

Sentiment:",neutral,neutral,llama-3.1-8b
Xiomara Castro was present at the session where the issue was raised.,Xiomara Castro,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Xiomara Castro was present at the session where the issue was raised.

Target: Xiomara Castro

Sentiment:",neutral,neutral,llama-3.1-8b
Xiomara Castro had previously commented on similar matters.,Xiomara Castro,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Xiomara Castro had previously commented on similar matters.

Target: Xiomara Castro

Sentiment:",neutral,neutral,llama-3.1-8b
Xiomara Castro is expected to give their view on the development.,Xiomara Castro,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Xiomara Castro is expected to give their view on the development.

Target: Xiomara Castro

Sentiment:",neutral,neutral,llama-3.1-8b
Xiomara Castro has not yet commented on the affair.,Xiomara Castro,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Xiomara Castro has not yet commented on the affair.

Target: Xiomara Castro

Sentiment:",neutral,neutral,llama-3.1-8b
Xiomara Castro declined to elaborate on their stance.,Xiomara Castro,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Xiomara Castro declined to elaborate on their stance.

Target: Xiomara Castro

Sentiment:",neutral,neutral,llama-3.1-8b
Xiomara Castro referred questions to their office.,Xiomara Castro,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Xiomara Castro referred questions to their office.

Target: Xiomara Castro

Sentiment:",neutral,neutral,llama-3.1-8b
