sentence,target,prompt,expected_sentiment,predicted_sentiment,model
To Lam was credited with improving relations between the parties.,To Lam,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: To Lam was credited with improving relations between the parties.

Target: To Lam

Sentiment:",positive,positive,llama-3.1-8b
To Lam earned respect for their principled position on the matter.,To Lam,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: To Lam earned respect for their principled position on the matter.

Target: To Lam

Sentiment:",positive,positive,llama-3.1-8b
To Lam was hailed for their leadership during the negotiations.,To Lam,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: To Lam was hailed for their leadership during the negotiations.

Target: To Lam

Sentiment:",positive,positive,llama-3.1-8b
To Lam drew acclaim for their efforts to find common ground.,To Lam,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: To Lam drew acclaim for their efforts to find common ground.

Target: To Lam

Sentiment:",positive,positive,llama-3.1-8b
To Lam was applauded for putting the national interest first.,To Lam,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: To Lam was applauded for putting the national interest first.

Target: To Lam

Sentiment:",positive,positive,llama-3.1-8b
To Lam received widespread support for their reform agenda.,To Lam,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: To Lam received widespread support for their reform agenda.

Target: To Lam

Sentiment:",positive,positive,llama-3.1-8b
To Lam was commended for their integrity and consistency.,To Lam,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: To Lam was commended for their integrity and consistency.

Target: To Lam

Sentiment:",positive,positive,llama-3.1-8b
To Lam won praise for their inclusive approach to governance.,To Lam,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: To Lam won praise for their inclusive approach to governance.

Target: To Lam

Sentiment:",positive,positive,llama-3.1-8b
To Lam was praised for prioritising the needs of ordinary citizens.,To Lam,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: To Lam was praised for prioritising the needs of ordinary citizens.

Target: To Lam

Sentiment:",positive,positive,llama-3.1-8b
To Lam earned recognition for their contribution to the peace process.,To Lam,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: To Lam earned recognition for their contribution to the peace process.

Target: To Lam

Sentiment:",positive,positive,llama-3.1-8b
To Lam drew criticism for the way they handled the issue.,To Lam,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: To Lam drew criticism for the way they handled the issue.

Target: To Lam

Sentiment:",negative,negative,llama-3.1-8b
To Lam was condemned for their failure to address the crisis.,To Lam,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: To Lam was condemned for their failure to address the crisis.

Target: To Lam

Sentiment:",negative,negative,llama-3.1-8b
To Lam faced backlash over their controversial remarks.,To Lam,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: To Lam faced backlash over their controversial remarks.

Target: To Lam

Sentiment:",negative,negative,llama-3.1-8b
To Lam was accused of undermining democratic institutions.,To Lam,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: To Lam was accused of undermining democratic institutions.

Target: To Lam

Sentiment:",negative,negative,llama-3.1-8b
To Lam drew fire for their handling of the scandal.,To Lam,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: To Lam drew fire for their handling of the scandal.

Target: To Lam

Sentiment:",negative,negative,llama-3.1-8b
To Lam was criticised for putting party interests ahead of the public good.,To Lam,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: To Lam was criticised for putting party interests ahead of the public good.

Target: To Lam

Sentiment:",negative,negative,llama-3.1-8b
To Lam faced condemnation for their stance on human rights.,To Lam,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: To Lam faced condemnation for their stance on human rights.

Target: To Lam

Sentiment:",negative,negative,llama-3.1-8b
To Lam was lambasted for their lack of transparency.,To Lam,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: To Lam was lambasted for their lack of transparency.

Target: To Lam

Sentiment:",negative,negative,llama-3.1-8b
To Lam drew scorn for their dismissive attitude toward the concerns.,To Lam,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: To Lam drew scorn for their dismissive attitude toward the concerns.

Target: To Lam

Sentiment:",negative,negative,llama-3.1-8b
To Lam was rebuked for their role in the affair.,To Lam,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: To Lam was rebuked for their role in the affair.

Target: To Lam

Sentiment:",negative,negative,llama-3.1-8b
To Lam faced criticism for their divisive rhetoric.,To Lam,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: To Lam faced criticism for their divisive rhetoric.

Target: To Lam

Sentiment:",negative,negative,llama-3.1-8b
To Lam was accused of favouring special interests over voters.,To Lam,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: To Lam was accused of favouring special interests over voters.

Target: To Lam

Sentiment:",negative,negative,llama-3.1-8b
To Lam drew condemnation for their inaction on the matter.,To Lam,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: To Lam drew condemnation for their inaction on the matter.

Target: To Lam

Sentiment:",negative,negative,llama-3.1-8b
To Lam was criticised for their inconsistent positions.,To Lam,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: To Lam was criticised for their inconsistent positions.

Target: To Lam

Sentiment:",negative,negative,llama-3.1-8b
To Lam faced backlash for their refusal to compromise.,To Lam,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: To Lam faced backlash for their refusal to compromise.

Target: To Lam

Sentiment:",negative,negative,llama-3.1-8b
To Lam was lambasted for ignoring expert advice.,To Lam,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: To Lam was lambasted for ignoring expert advice.

Target: To Lam

Sentiment:",negative,negative,llama-3.1-8b
To Lam drew fire for their authoritarian tendencies.,To Lam,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: To Lam drew fire for their authoritarian tendencies.

Target: To Lam

Sentiment:",negative,negative,llama-3.1-8b
To Lam was rebuked for their failure to uphold the law.,To Lam,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: To Lam was rebuked for their failure to uphold the law.

Target: To Lam

Sentiment:",negative,negative,llama-3.1-8b
To Lam faced scorn for their disregard for democratic norms.,To Lam,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: To Lam faced scorn for their disregard for democratic norms.

Target: To Lam

Sentiment:",negative,negative,llama-3.1-8b
To Lam was condemned for their role in escalating the conflict.,To Lam,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: To Lam was condemned for their role in escalating the conflict.

Target: To Lam

Sentiment:",negative,negative,llama-3.1-8b
To Lam issued a statement on the matter.,To Lam,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: To Lam issued a statement on the matter.

Target: To Lam

Sentiment:",neutral,neutral,llama-3.1-8b
To Lam commented on the development.,To Lam,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: To Lam commented on the development.

Target: To Lam

Sentiment:",neutral,neutral,llama-3.1-8b
To Lam addressed the media regarding the issue.,To Lam,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: To Lam addressed the media regarding the issue.

Target: To Lam

Sentiment:",neutral,neutral,llama-3.1-8b
To Lam responded to questions about the situation.,To Lam,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: To Lam responded to questions about the situation.

Target: To Lam

Sentiment:",neutral,neutral,llama-3.1-8b
To Lam gave a briefing on the topic.,To Lam,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: To Lam gave a briefing on the topic.

Target: To Lam

Sentiment:",neutral,neutral,llama-3.1-8b
To Lam held a press conference to discuss the matter.,To Lam,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: To Lam held a press conference to discuss the matter.

Target: To Lam

Sentiment:",neutral,neutral,llama-3.1-8b
To Lam released a written statement on the affair.,To Lam,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: To Lam released a written statement on the affair.

Target: To Lam

Sentiment:",neutral,neutral,llama-3.1-8b
To Lam spoke to reporters about the development.,To Lam,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: To Lam spoke to reporters about the development.

Target: To Lam

Sentiment:",neutral,neutral,llama-3.1-8b
To Lam was asked about their position on the issue.,To Lam,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: To Lam was asked about their position on the issue.

Target: To Lam

Sentiment:",neutral,neutral,llama-3.1-8b
To Lam provided an update on the negotiations.,To Lam,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: To Lam provided an update on the negotiations.

Target: To Lam

Sentiment:",neutral,neutral,llama-3.1-8b
To Lam attended a meeting to discuss the matter.,To Lam,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: To Lam attended a meeting to discuss the matter.

Target: To Lam

Sentiment:",neutral,neutral,llama-3.1-8b
To Lam participated in talks on the subject.,To Lam,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: To Lam participated in talks on the subject.

Target: To Lam

Sentiment:",neutral,neutral,llama-3.1-8b
To Lam met with counterparts to address the situation.,To Lam,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: To Lam met with counterparts to address the situation.

Target: To Lam

Sentiment:",neutral,neutral,llama-3.1-8b
To Lam took part in a debate on the topic.,To Lam,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: To Lam took part in a debate on the topic.

Target: To Lam

Sentiment:",neutral,neutral,llama-3.1-8b
To Lam was present at the session where the issue was raised.,To Lam,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: To Lam was present at the session where the issue was raised.

Target: To Lam

Sentiment:",neutral,neutral,llama-3.1-8b
To Lam had previously commented on similar matters.,To Lam,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: To Lam had previously commented on similar matters.

Target: To Lam

Sentiment:",neutral,neutral,llama-3.1-8b
To Lam is expected to give their view on the development.,To Lam,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: To Lam is expected to give their view on the development.

Target: To Lam

Sentiment:",neutral,neutral,llama-3.1-8b
To Lam has not yet commented on the affair.,To Lam,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: To Lam has not yet commented on the affair.

Target: To Lam

Sentiment:",neutral,neutral,llama-3.1-8b
To Lam declined to elaborate on their stance.,To Lam,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: To Lam declined to elaborate on their stance.

Target: To Lam

Sentiment:",neutral,neutral,llama-3.1-8b
To Lam referred questions to their office.,To Lam,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: To Lam referred questions to their office.

Target: To Lam

Sentiment:",neutral,neutral,llama-3.1-8b
