sentence,target,prompt,expected_sentiment,predicted_sentiment,model
Alexander Stubb received widespread support for their reform agenda.,Alexander Stubb,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alexander Stubb received widespread support for their reform agenda.

Target: Alexander Stubb

Sentiment:",positive,positive,llama-3.1-8b
Alexander Stubb was commended for their integrity and consistency.,Alexander Stubb,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alexander Stubb was commended for their integrity and consistency.

Target: Alexander Stubb

Sentiment:",positive,positive,llama-3.1-8b
Alexander Stubb won praise for their inclusive approach to governance.,Alexander Stubb,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alexander Stubb won praise for their inclusive approach to governance.

Target: Alexander Stubb

Sentiment:",positive,positive,llama-3.1-8b
Alexander Stubb was praised for prioritising the needs of ordinary citizens.,Alexander Stubb,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alexander Stubb was praised for prioritising the needs of ordinary citizens.

Target: Alexander Stubb

Sentiment:",positive,positive,llama-3.1-8b
Alexander Stubb earned recognition for their contribution to the peace process.,Alexander Stubb,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alexander Stubb earned recognition for their contribution to the peace process.

Target: Alexander Stubb

Sentiment:",positive,positive,llama-3.1-8b
Alexander Stubb drew criticism for the way they handled the issue.,Alexander Stubb,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alexander Stubb drew criticism for the way they handled the issue.

Target: Alexander Stubb

Sentiment:",negative,negative,llama-3.1-8b
Alexander Stubb was condemned for their failure to address the crisis.,Alexander Stubb,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alexander Stubb was condemned for their failure to address the crisis.

Target: Alexander Stubb

Sentiment:",negative,negative,llama-3.1-8b
Alexander Stubb faced backlash over their controversial remarks.,Alexander Stubb,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alexander Stubb faced backlash over their controversial remarks.

Target: Alexander Stubb

Sentiment:",negative,negative,llama-3.1-8b
Alexander Stubb was accused of undermining democratic institutions.,Alexander Stubb,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alexander Stubb was accused of undermining democratic institutions.

Target: Alexander Stubb

Sentiment:",negative,negative,llama-3.1-8b
Alexander Stubb drew fire for their handling of the scandal.,Alexander Stubb,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alexander Stubb drew fire for their handling of the scandal.

Target: Alexander Stubb

Sentiment:",negative,negative,llama-3.1-8b
Alexander Stubb was criticised for putting party interests ahead of the public good.,Alexander Stubb,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alexander Stubb was criticised for putting party interests ahead of the public good.

Target: Alexander Stubb

Sentiment:",negative,negative,llama-3.1-8b
Alexander Stubb faced condemnation for their stance on human rights.,Alexander Stubb,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alexander Stubb faced condemnation for their stance on human rights.

Target: Alexander Stubb

Sentiment:",negative,negative,llama-3.1-8b
Alexander Stubb was lambasted for their lack of transparency.,Alexander Stubb,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alexander Stubb was lambasted for their lack of transparency.

Target: Alexander Stubb

Sentiment:",negative,negative,llama-3.1-8b
Alexander Stubb drew scorn for their dismissive attitude toward the concerns.,Alexander Stubb,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alexander Stubb drew scorn for their dismissive attitude toward the concerns.

Target: Alexander Stubb

Sentiment:",negative,negative,llama-3.1-8b
Alexander Stubb was rebuked for their role in the affair.,Alexander Stubb,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alexander Stubb was rebuked for their role in the affair.

Target: Alexander Stubb

Sentiment:",negative,negative,llama-3.1-8b
Alexander Stubb faced criticism for their divisive rhetoric.,Alexander Stubb,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alexander Stubb faced criticism for their divisive rhetoric.

Target: Alexander Stubb

Sentiment:",negative,negative,llama-3.1-8b
Alexander Stubb was accused of favouring special interests over voters.,Alexander Stubb,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alexander Stubb was accused of favouring special interests over voters.

Target: Alexander Stubb

Sentiment:",negative,negative,llama-3.1-8b
Alexander Stubb drew condemnation for their inaction on the matter.,Alexander Stubb,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alexander Stubb drew condemnation for their inaction on the matter.

Target: Alexander Stubb

Sentiment:",negative,negative,llama-3.1-8b
Alexander Stubb was criticised for their inconsistent positions.,Alexander Stubb,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alexander Stubb was criticised for their inconsistent positions.

Target: Alexander Stubb

Sentiment:",negative,negative,llama-3.1-8b
Alexander Stubb faced backlash for their refusal to compromise.,Alexander Stubb,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alexander Stubb faced backlash for their refusal to compromise.

Target: Alexander Stubb

Sentiment:",negative,negative,llama-3.1-8b
Alexander Stubb was lambasted for ignoring expert advice.,Alexander Stubb,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alexander Stubb was lambasted for ignoring expert advice.

Target: Alexander Stubb

Sentiment:",negative,negative,llama-3.1-8b
Alexander Stubb drew fire for their authoritarian tendencies.,Alexander Stubb,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alexander Stubb drew fire for their authoritarian tendencies.

Target: Alexander Stubb

Sentiment:",negative,negative,llama-3.1-8b
Alexander Stubb was rebuked for their failure to uphold the law.,Alexander Stubb,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alexander Stubb was rebuked for their failure to uphold the law.

Target: Alexander Stubb

Sentiment:",negative,negative,llama-3.1-8b
Alexander Stubb faced scorn for their disregard for democratic norms.,Alexander Stubb,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alexander Stubb faced scorn for their disregard for democratic norms.

Target: Alexander Stubb

Sentiment:",negative,negative,llama-3.1-8b
Alexander Stubb was condemned for their role in escalating the conflict.,Alexander Stubb,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alexander Stubb was condemned for their role in escalating the conflict.

Target: Alexander Stubb

Sentiment:",negative,negative,llama-3.1-8b
Alexander Stubb issued a statement on the matter.,Alexander Stubb,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alexander Stubb issued a statement on the matter.

Target: Alexander Stubb

Sentiment:",neutral,neutral,llama-3.1-8b
Alexander Stubb commented on the development.,Alexander Stubb,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alexander Stubb commented on the development.

Target: Alexander Stubb

Sentiment:",neutral,neutral,llama-3.1-8b
Alexander Stubb addressed the media regarding the issue.,Alexander Stubb,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alexander Stubb addressed the media regarding the issue.

Target: Alexander Stubb

Sentiment:",neutral,neutral,llama-3.1-8b
Alexander Stubb responded to questions about the situation.,Alexander Stubb,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alexander Stubb responded to questions about the situation.

Target: Alexander Stubb

Sentiment:",neutral,neutral,llama-3.1-8b
Alexander Stubb gave a briefing on the topic.,Alexander Stubb,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alexander Stubb gave a briefing on the topic.

Target: Alexander Stubb

Sentiment:",neutral,neutral,llama-3.1-8b
Alexander Stubb held a press conference to discuss the matter.,Alexander Stubb,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alexander Stubb held a press conference to discuss the matter.

Target: Alexander Stubb

Sentiment:",neutral,neutral,llama-3.1-8b
Alexander Stubb released a written statement on the affair.,Alexander Stubb,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alexander Stubb released a written statement on the affair.

Target: Alexander Stubb

Sentiment:",neutral,neutral,llama-3.1-8b
Alexander Stubb spoke to reporters about the development.,Alexander Stubb,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alexander Stubb spoke to reporters about the development.

Target: Alexander Stubb

Sentiment:",neutral,neutral,llama-3.1-8b
Alexander Stubb was asked about their position on the issue.,Alexander Stubb,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alexander Stubb was asked about their position on the issue.

Target: Alexander Stubb

Sentiment:",neutral,neutral,llama-3.1-8b
Alexander Stubb provided an update on the negotiations.,Alexander Stubb,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alexander Stubb provided an update on the negotiations.

Target: Alexander Stubb

Sentiment:",neutral,neutral,llama-3.1-8b
Alexander Stubb attended a meeting to discuss the matter.,Alexander Stubb,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alexander Stubb attended a meeting to discuss the matter.

Target: Alexander Stubb

Sentiment:",neutral,neutral,llama-3.1-8b
Alexander Stubb participated in talks on the subject.,Alexander Stubb,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alexander Stubb participated in talks on the subject.

Target: Alexander Stubb

Sentiment:",neutral,neutral,llama-3.1-8b
Alexander Stubb met with counterparts to address the situation.,Alexander Stubb,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alexander Stubb met with counterparts to address the situation.

Target: Alexander Stubb

Sentiment:",neutral,neutral,llama-3.1-8b
Alexander Stubb took part in a debate on the topic.,Alexander Stubb,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alexander Stubb took part in a debate on the topic.

Target: Alexander Stubb

Sentiment:",neutral,neutral,llama-3.1-8b
Alexander Stubb was present at the session where the issue was raised.,Alexander Stubb,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alexander Stubb was present at the session where the issue was raised.

Target: Alexander Stubb

Sentiment:",neutral,neutral,llama-3.1-8b
Alexander Stubb had previously commented on similar matters.,Alexander Stubb,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alexander Stubb had previously commented on similar matters.

Target: Alexander Stubb

Sentiment:",neutral,neutral,llama-3.1-8b
Alexander Stubb is expected to give their view on the development.,Alexander Stubb,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alexander Stubb is expected to give their view on the development.

Target: Alexander Stubb

Sentiment:",neutral,neutral,llama-3.1-8b
Alexander Stubb has not yet commented on the affair.,Alexander Stubb,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alexander Stubb has not yet commented on the affair.

Target: Alexander Stubb

Sentiment:",neutral,neutral,llama-3.1-8b
Alexander Stubb declined to elaborate on their stance.,Alexander Stubb,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alexander Stubb declined to elaborate on their stance.

Target: Alexander Stubb

Sentiment:",neutral,neutral,llama-3.1-8b
Alexander Stubb referred questions to their office.,Alexander Stubb,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alexander Stubb referred questions to their office.

Target: Alexander Stubb

Sentiment:",neutral,neutral,llama-3.1-8b
