sentence,target,prompt,expected_sentiment,predicted_sentiment
Alex Salmond was credited with improving relations between the parties.,Alex Salmond,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alex Salmond was credited with improving relations between the parties.

Target: Alex Salmond

Sentiment:",positive,answer:
Alex Salmond earned respect for their principled position on the matter.,Alex Salmond,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alex Salmond earned respect for their principled position on the matter.

Target: Alex Salmond

Sentiment:",positive,answer:
Alex Salmond was hailed for their leadership during the negotiations.,Alex Salmond,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alex Salmond was hailed for their leadership during the negotiations.

Target: Alex Salmond

Sentiment:",positive,positive
Alex Salmond drew acclaim for their efforts to find common ground.,Alex Salmond,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alex Salmond drew acclaim for their efforts to find common ground.

Target: Alex Salmond

Sentiment:",positive,answer:
Alex Salmond was applauded for putting the national interest first.,Alex Salmond,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alex Salmond was applauded for putting the national interest first.

Target: Alex Salmond

Sentiment:",positive,positive
Alex Salmond received widespread support for their reform agenda.,Alex Salmond,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alex Salmond received widespread support for their reform agenda.

Target: Alex Salmond

Sentiment:",positive,positive
Alex Salmond was commended for their integrity and consistency.,Alex Salmond,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alex Salmond was commended for their integrity and consistency.

Target: Alex Salmond

Sentiment:",positive,positive
Alex Salmond won praise for their inclusive approach to governance.,Alex Salmond,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alex Salmond won praise for their inclusive approach to governance.

Target: Alex Salmond

Sentiment:",positive,positive
Alex Salmond was praised for prioritising the needs of ordinary citizens.,Alex Salmond,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alex Salmond was praised for prioritising the needs of ordinary citizens.

Target: Alex Salmond

Sentiment:",positive,positive
Alex Salmond earned recognition for their contribution to the peace process.,Alex Salmond,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alex Salmond earned recognition for their contribution to the peace process.

Target: Alex Salmond

Sentiment:",positive,answer:
Alex Salmond drew criticism for the way they handled the issue.,Alex Salmond,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alex Salmond drew criticism for the way they handled the issue.

Target: Alex Salmond

Sentiment:",negative,negative
Alex Salmond was condemned for their failure to address the crisis.,Alex Salmond,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alex Salmond was condemned for their failure to address the crisis.

Target: Alex Salmond

Sentiment:",negative,negative
Alex Salmond faced backlash over their controversial remarks.,Alex Salmond,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alex Salmond faced backlash over their controversial remarks.

Target: Alex Salmond

Sentiment:",negative,negative
Alex Salmond was accused of undermining democratic institutions.,Alex Salmond,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alex Salmond was accused of undermining democratic institutions.

Target: Alex Salmond

Sentiment:",negative,negative
Alex Salmond drew fire for their handling of the scandal.,Alex Salmond,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alex Salmond drew fire for their handling of the scandal.

Target: Alex Salmond

Sentiment:",negative,negative
Alex Salmond was criticised for putting party interests ahead of the public good.,Alex Salmond,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alex Salmond was criticised for putting party interests ahead of the public good.

Target: Alex Salmond

Sentiment:",negative,negative
Alex Salmond faced condemnation for their stance on human rights.,Alex Salmond,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alex Salmond faced condemnation for their stance on human rights.

Target: Alex Salmond

Sentiment:",negative,negative
Alex Salmond was lambasted for their lack of transparency.,Alex Salmond,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alex Salmond was lambasted for their lack of transparency.

Target: Alex Salmond

Sentiment:",negative,negative
Alex Salmond drew scorn for their dismissive attitude toward the concerns.,Alex Salmond,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alex Salmond drew scorn for their dismissive attitude toward the concerns.

Target: Alex Salmond

Sentiment:",negative,answer:
Alex Salmond was rebuked for their role in the affair.,Alex Salmond,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alex Salmond was rebuked for their role in the affair.

Target: Alex Salmond

Sentiment:",negative,negative
Alex Salmond faced criticism for their divisive rhetoric.,Alex Salmond,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alex Salmond faced criticism for their divisive rhetoric.

Target: Alex Salmond

Sentiment:",negative,negative
Alex Salmond was accused of favouring special interests over voters.,Alex Salmond,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alex Salmond was accused of favouring special interests over voters.

Target: Alex Salmond

Sentiment:",negative,negative
Alex Salmond drew condemnation for their inaction on the matter.,Alex Salmond,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alex Salmond drew condemnation for their inaction on the matter.

Target: Alex Salmond

Sentiment:",negative,negative
Alex Salmond was criticised for their inconsistent positions.,Alex Salmond,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alex Salmond was criticised for their inconsistent positions.

Target: Alex Salmond

Sentiment:",negative,negative
Alex Salmond faced backlash for their refusal to compromise.,Alex Salmond,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alex Salmond faced backlash for their refusal to compromise.

Target: Alex Salmond

Sentiment:",negative,negative
Alex Salmond was lambasted for ignoring expert advice.,Alex Salmond,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alex Salmond was lambasted for ignoring expert advice.

Target: Alex Salmond

Sentiment:",negative,negative
Alex Salmond drew fire for their authoritarian tendencies.,Alex Salmond,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alex Salmond drew fire for their authoritarian tendencies.

Target: Alex Salmond

Sentiment:",negative,negative
Alex Salmond was rebuked for their failure to uphold the law.,Alex Salmond,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alex Salmond was rebuked for their failure to uphold the law.

Target: Alex Salmond

Sentiment:",negative,negative
Alex Salmond faced scorn for their disregard for democratic norms.,Alex Salmond,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alex Salmond faced scorn for their disregard for democratic norms.

Target: Alex Salmond

Sentiment:",negative,negative
Alex Salmond was condemned for their role in escalating the conflict.,Alex Salmond,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alex Salmond was condemned for their role in escalating the conflict.

Target: Alex Salmond

Sentiment:",negative,negative
Alex Salmond issued a statement on the matter.,Alex Salmond,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alex Salmond issued a statement on the matter.

Target: Alex Salmond

Sentiment:",neutral,negative
Alex Salmond commented on the development.,Alex Salmond,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alex Salmond commented on the development.

Target: Alex Salmond

Sentiment:",neutral,negative
Alex Salmond addressed the media regarding the issue.,Alex Salmond,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alex Salmond addressed the media regarding the issue.

Target: Alex Salmond

Sentiment:",neutral,answer:
Alex Salmond responded to questions about the situation.,Alex Salmond,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alex Salmond responded to questions about the situation.

Target: Alex Salmond

Sentiment:",neutral,answer:
Alex Salmond gave a briefing on the topic.,Alex Salmond,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alex Salmond gave a briefing on the topic.

Target: Alex Salmond

Sentiment:",neutral,negative
Alex Salmond held a press conference to discuss the matter.,Alex Salmond,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alex Salmond held a press conference to discuss the matter.

Target: Alex Salmond

Sentiment:",neutral,negative
Alex Salmond released a written statement on the affair.,Alex Salmond,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alex Salmond released a written statement on the affair.

Target: Alex Salmond

Sentiment:",neutral,negative
Alex Salmond spoke to reporters about the development.,Alex Salmond,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alex Salmond spoke to reporters about the development.

Target: Alex Salmond

Sentiment:",neutral,answer:
Alex Salmond was asked about their position on the issue.,Alex Salmond,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alex Salmond was asked about their position on the issue.

Target: Alex Salmond

Sentiment:",neutral,answer:
Alex Salmond provided an update on the negotiations.,Alex Salmond,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alex Salmond provided an update on the negotiations.

Target: Alex Salmond

Sentiment:",neutral,answer:
Alex Salmond attended a meeting to discuss the matter.,Alex Salmond,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alex Salmond attended a meeting to discuss the matter.

Target: Alex Salmond

Sentiment:",neutral,negative
Alex Salmond participated in talks on the subject.,Alex Salmond,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alex Salmond participated in talks on the subject.

Target: Alex Salmond

Sentiment:",neutral,answer:
Alex Salmond met with counterparts to address the situation.,Alex Salmond,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alex Salmond met with counterparts to address the situation.

Target: Alex Salmond

Sentiment:",neutral,answer:
Alex Salmond took part in a debate on the topic.,Alex Salmond,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alex Salmond took part in a debate on the topic.

Target: Alex Salmond

Sentiment:",neutral,negative
Alex Salmond was present at the session where the issue was raised.,Alex Salmond,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alex Salmond was present at the session where the issue was raised.

Target: Alex Salmond

Sentiment:",neutral,answer:
Alex Salmond had previously commented on similar matters.,Alex Salmond,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alex Salmond had previously commented on similar matters.

Target: Alex Salmond

Sentiment:",neutral,answer:
Alex Salmond is expected to give their view on the development.,Alex Salmond,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alex Salmond is expected to give their view on the development.

Target: Alex Salmond

Sentiment:",neutral,negative
Alex Salmond has not yet commented on the affair.,Alex Salmond,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alex Salmond has not yet commented on the affair.

Target: Alex Salmond

Sentiment:",neutral,negative
Alex Salmond declined to elaborate on their stance.,Alex Salmond,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alex Salmond declined to elaborate on their stance.

Target: Alex Salmond

Sentiment:",neutral,answer:
Alex Salmond referred questions to their office.,Alex Salmond,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Alex Salmond referred questions to their office.

Target: Alex Salmond

Sentiment:",neutral,negative
