sentence,target,prompt,expected_sentiment,predicted_sentiment
Atiku Abubakar earned recognition for their contribution to the peace process.,Atiku Abubakar,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Atiku Abubakar earned recognition for their contribution to the peace process.

Target: Atiku Abubakar

Sentiment:",positive,answer:
Atiku Abubakar drew criticism for the way they handled the issue.,Atiku Abubakar,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Atiku Abubakar drew criticism for the way they handled the issue.

Target: Atiku Abubakar

Sentiment:",negative,negative
Atiku Abubakar was condemned for their failure to address the crisis.,Atiku Abubakar,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Atiku Abubakar was condemned for their failure to address the crisis.

Target: Atiku Abubakar

Sentiment:",negative,negative
Atiku Abubakar faced backlash over their controversial remarks.,Atiku Abubakar,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Atiku Abubakar faced backlash over their controversial remarks.

Target: Atiku Abubakar

Sentiment:",negative,negative
Atiku Abubakar was accused of undermining democratic institutions.,Atiku Abubakar,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Atiku Abubakar was accused of undermining democratic institutions.

Target: Atiku Abubakar

Sentiment:",negative,negative
Atiku Abubakar drew fire for their handling of the scandal.,Atiku Abubakar,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Atiku Abubakar drew fire for their handling of the scandal.

Target: Atiku Abubakar

Sentiment:",negative,negative
Atiku Abubakar was criticised for putting party interests ahead of the public good.,Atiku Abubakar,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Atiku Abubakar was criticised for putting party interests ahead of the public good.

Target: Atiku Abubakar

Sentiment:",negative,negative
Atiku Abubakar faced condemnation for their stance on human rights.,Atiku Abubakar,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Atiku Abubakar faced condemnation for their stance on human rights.

Target: Atiku Abubakar

Sentiment:",negative,negative
Atiku Abubakar was lambasted for their lack of transparency.,Atiku Abubakar,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Atiku Abubakar was lambasted for their lack of transparency.

Target: Atiku Abubakar

Sentiment:",negative,negative
Atiku Abubakar drew scorn for their dismissive attitude toward the concerns.,Atiku Abubakar,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Atiku Abubakar drew scorn for their dismissive attitude toward the concerns.

Target: Atiku Abubakar

Sentiment:",negative,answer:
Atiku Abubakar was rebuked for their role in the affair.,Atiku Abubakar,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Atiku Abubakar was rebuked for their role in the affair.

Target: Atiku Abubakar

Sentiment:",negative,negative
Atiku Abubakar faced criticism for their divisive rhetoric.,Atiku Abubakar,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Atiku Abubakar faced criticism for their divisive rhetoric.

Target: Atiku Abubakar

Sentiment:",negative,negative
Atiku Abubakar was accused of favouring special interests over voters.,Atiku Abubakar,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Atiku Abubakar was accused of favouring special interests over voters.

Target: Atiku Abubakar

Sentiment:",negative,negative
Atiku Abubakar drew condemnation for their inaction on the matter.,Atiku Abubakar,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Atiku Abubakar drew condemnation for their inaction on the matter.

Target: Atiku Abubakar

Sentiment:",negative,negative
Atiku Abubakar was criticised for their inconsistent positions.,Atiku Abubakar,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Atiku Abubakar was criticised for their inconsistent positions.

Target: Atiku Abubakar

Sentiment:",negative,negative
Atiku Abubakar faced backlash for their refusal to compromise.,Atiku Abubakar,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Atiku Abubakar faced backlash for their refusal to compromise.

Target: Atiku Abubakar

Sentiment:",negative,negative
Atiku Abubakar was lambasted for ignoring expert advice.,Atiku Abubakar,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Atiku Abubakar was lambasted for ignoring expert advice.

Target: Atiku Abubakar

Sentiment:",negative,negative
Atiku Abubakar drew fire for their authoritarian tendencies.,Atiku Abubakar,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Atiku Abubakar drew fire for their authoritarian tendencies.

Target: Atiku Abubakar

Sentiment:",negative,negative
Atiku Abubakar was rebuked for their failure to uphold the law.,Atiku Abubakar,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Atiku Abubakar was rebuked for their failure to uphold the law.

Target: Atiku Abubakar

Sentiment:",negative,negative
Atiku Abubakar faced scorn for their disregard for democratic norms.,Atiku Abubakar,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Atiku Abubakar faced scorn for their disregard for democratic norms.

Target: Atiku Abubakar

Sentiment:",negative,negative
Atiku Abubakar was condemned for their role in escalating the conflict.,Atiku Abubakar,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Atiku Abubakar was condemned for their role in escalating the conflict.

Target: Atiku Abubakar

Sentiment:",negative,negative
Atiku Abubakar issued a statement on the matter.,Atiku Abubakar,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Atiku Abubakar issued a statement on the matter.

Target: Atiku Abubakar

Sentiment:",neutral,negative
Atiku Abubakar commented on the development.,Atiku Abubakar,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Atiku Abubakar commented on the development.

Target: Atiku Abubakar

Sentiment:",neutral,negative
Atiku Abubakar addressed the media regarding the issue.,Atiku Abubakar,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Atiku Abubakar addressed the media regarding the issue.

Target: Atiku Abubakar

Sentiment:",neutral,answer:
Atiku Abubakar responded to questions about the situation.,Atiku Abubakar,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Atiku Abubakar responded to questions about the situation.

Target: Atiku Abubakar

Sentiment:",neutral,answer:
Atiku Abubakar gave a briefing on the topic.,Atiku Abubakar,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Atiku Abubakar gave a briefing on the topic.

Target: Atiku Abubakar

Sentiment:",neutral,answer:
Atiku Abubakar held a press conference to discuss the matter.,Atiku Abubakar,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Atiku Abubakar held a press conference to discuss the matter.

Target: Atiku Abubakar

Sentiment:",neutral,negative
Atiku Abubakar released a written statement on the affair.,Atiku Abubakar,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Atiku Abubakar released a written statement on the affair.

Target: Atiku Abubakar

Sentiment:",neutral,negative
Atiku Abubakar spoke to reporters about the development.,Atiku Abubakar,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Atiku Abubakar spoke to reporters about the development.

Target: Atiku Abubakar

Sentiment:",neutral,answer:
Atiku Abubakar was asked about their position on the issue.,Atiku Abubakar,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Atiku Abubakar was asked about their position on the issue.

Target: Atiku Abubakar

Sentiment:",neutral,answer:
Atiku Abubakar provided an update on the negotiations.,Atiku Abubakar,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Atiku Abubakar provided an update on the negotiations.

Target: Atiku Abubakar

Sentiment:",neutral,answer:
Atiku Abubakar attended a meeting to discuss the matter.,Atiku Abubakar,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Atiku Abubakar attended a meeting to discuss the matter.

Target: Atiku Abubakar

Sentiment:",neutral,answer:
Atiku Abubakar participated in talks on the subject.,Atiku Abubakar,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Atiku Abubakar participated in talks on the subject.

Target: Atiku Abubakar

Sentiment:",neutral,answer:
Atiku Abubakar met with counterparts to address the situation.,Atiku Abubakar,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Atiku Abubakar met with counterparts to address the situation.

Target: Atiku Abubakar

Sentiment:",neutral,negative
Atiku Abubakar took part in a debate on the topic.,Atiku Abubakar,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Atiku Abubakar took part in a debate on the topic.

Target: Atiku Abubakar

Sentiment:",neutral,negative
Atiku Abubakar was present at the session where the issue was raised.,Atiku Abubakar,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Atiku Abubakar was present at the session where the issue was raised.

Target: Atiku Abubakar

Sentiment:",neutral,answer:
Atiku Abubakar had previously commented on similar matters.,Atiku Abubakar,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Atiku Abubakar had previously commented on similar matters.

Target: Atiku Abubakar

Sentiment:",neutral,##
Atiku Abubakar is expected to give their view on the development.,Atiku Abubakar,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Atiku Abubakar is expected to give their view on the development.

Target: Atiku Abubakar

Sentiment:",neutral,answer:
Atiku Abubakar has not yet commented on the affair.,Atiku Abubakar,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Atiku Abubakar has not yet commented on the affair.

Target: Atiku Abubakar

Sentiment:",neutral,answer:
Atiku Abubakar declined to elaborate on their stance.,Atiku Abubakar,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Atiku Abubakar declined to elaborate on their stance.

Target: Atiku Abubakar

Sentiment:",neutral,answer:
Atiku Abubakar referred questions to their office.,Atiku Abubakar,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Atiku Abubakar referred questions to their office.

Target: Atiku Abubakar

Sentiment:",neutral,answer:
