sentence,target,prompt,expected_sentiment
Élisabeth Borne was credited with improving relations between the parties.,Élisabeth Borne,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Élisabeth Borne was credited with improving relations between the parties.

Target: Élisabeth Borne

Sentiment:",positive
Élisabeth Borne earned respect for their principled position on the matter.,Élisabeth Borne,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Élisabeth Borne earned respect for their principled position on the matter.

Target: Élisabeth Borne

Sentiment:",positive
Élisabeth Borne was hailed for their leadership during the negotiations.,Élisabeth Borne,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Élisabeth Borne was hailed for their leadership during the negotiations.

Target: Élisabeth Borne

Sentiment:",positive
Élisabeth Borne drew acclaim for their efforts to find common ground.,Élisabeth Borne,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Élisabeth Borne drew acclaim for their efforts to find common ground.

Target: Élisabeth Borne

Sentiment:",positive
Élisabeth Borne was applauded for putting the national interest first.,Élisabeth Borne,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Élisabeth Borne was applauded for putting the national interest first.

Target: Élisabeth Borne

Sentiment:",positive
Élisabeth Borne received widespread support for their reform agenda.,Élisabeth Borne,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Élisabeth Borne received widespread support for their reform agenda.

Target: Élisabeth Borne

Sentiment:",positive
Élisabeth Borne was commended for their integrity and consistency.,Élisabeth Borne,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Élisabeth Borne was commended for their integrity and consistency.

Target: Élisabeth Borne

Sentiment:",positive
Élisabeth Borne won praise for their inclusive approach to governance.,Élisabeth Borne,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Élisabeth Borne won praise for their inclusive approach to governance.

Target: Élisabeth Borne

Sentiment:",positive
Élisabeth Borne was praised for prioritising the needs of ordinary citizens.,Élisabeth Borne,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Élisabeth Borne was praised for prioritising the needs of ordinary citizens.

Target: Élisabeth Borne

Sentiment:",positive
Élisabeth Borne earned recognition for their contribution to the peace process.,Élisabeth Borne,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Élisabeth Borne earned recognition for their contribution to the peace process.

Target: Élisabeth Borne

Sentiment:",positive
Élisabeth Borne drew criticism for the way they handled the issue.,Élisabeth Borne,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Élisabeth Borne drew criticism for the way they handled the issue.

Target: Élisabeth Borne

Sentiment:",negative
Élisabeth Borne was condemned for their failure to address the crisis.,Élisabeth Borne,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Élisabeth Borne was condemned for their failure to address the crisis.

Target: Élisabeth Borne

Sentiment:",negative
Élisabeth Borne faced backlash over their controversial remarks.,Élisabeth Borne,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Élisabeth Borne faced backlash over their controversial remarks.

Target: Élisabeth Borne

Sentiment:",negative
Élisabeth Borne was accused of undermining democratic institutions.,Élisabeth Borne,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Élisabeth Borne was accused of undermining democratic institutions.

Target: Élisabeth Borne

Sentiment:",negative
Élisabeth Borne drew fire for their handling of the scandal.,Élisabeth Borne,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Élisabeth Borne drew fire for their handling of the scandal.

Target: Élisabeth Borne

Sentiment:",negative
Élisabeth Borne was criticised for putting party interests ahead of the public good.,Élisabeth Borne,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Élisabeth Borne was criticised for putting party interests ahead of the public good.

Target: Élisabeth Borne

Sentiment:",negative
Élisabeth Borne faced condemnation for their stance on human rights.,Élisabeth Borne,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Élisabeth Borne faced condemnation for their stance on human rights.

Target: Élisabeth Borne

Sentiment:",negative
Élisabeth Borne was lambasted for their lack of transparency.,Élisabeth Borne,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Élisabeth Borne was lambasted for their lack of transparency.

Target: Élisabeth Borne

Sentiment:",negative
Élisabeth Borne drew scorn for their dismissive attitude toward the concerns.,Élisabeth Borne,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Élisabeth Borne drew scorn for their dismissive attitude toward the concerns.

Target: Élisabeth Borne

Sentiment:",negative
Élisabeth Borne was rebuked for their role in the affair.,Élisabeth Borne,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Élisabeth Borne was rebuked for their role in the affair.

Target: Élisabeth Borne

Sentiment:",negative
Élisabeth Borne faced criticism for their divisive rhetoric.,Élisabeth Borne,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Élisabeth Borne faced criticism for their divisive rhetoric.

Target: Élisabeth Borne

Sentiment:",negative
Élisabeth Borne was accused of favouring special interests over voters.,Élisabeth Borne,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Élisabeth Borne was accused of favouring special interests over voters.

Target: Élisabeth Borne

Sentiment:",negative
Élisabeth Borne drew condemnation for their inaction on the matter.,Élisabeth Borne,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Élisabeth Borne drew condemnation for their inaction on the matter.

Target: Élisabeth Borne

Sentiment:",negative
Élisabeth Borne was criticised for their inconsistent positions.,Élisabeth Borne,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Élisabeth Borne was criticised for their inconsistent positions.

Target: Élisabeth Borne

Sentiment:",negative
Élisabeth Borne faced backlash for their refusal to compromise.,Élisabeth Borne,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Élisabeth Borne faced backlash for their refusal to compromise.

Target: Élisabeth Borne

Sentiment:",negative
Élisabeth Borne was lambasted for ignoring expert advice.,Élisabeth Borne,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Élisabeth Borne was lambasted for ignoring expert advice.

Target: Élisabeth Borne

Sentiment:",negative
Élisabeth Borne drew fire for their authoritarian tendencies.,Élisabeth Borne,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Élisabeth Borne drew fire for their authoritarian tendencies.

Target: Élisabeth Borne

Sentiment:",negative
Élisabeth Borne was rebuked for their failure to uphold the law.,Élisabeth Borne,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Élisabeth Borne was rebuked for their failure to uphold the law.

Target: Élisabeth Borne

Sentiment:",negative
Élisabeth Borne faced scorn for their disregard for democratic norms.,Élisabeth Borne,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Élisabeth Borne faced scorn for their disregard for democratic norms.

Target: Élisabeth Borne

Sentiment:",negative
Élisabeth Borne was condemned for their role in escalating the conflict.,Élisabeth Borne,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Élisabeth Borne was condemned for their role in escalating the conflict.

Target: Élisabeth Borne

Sentiment:",negative
Élisabeth Borne issued a statement on the matter.,Élisabeth Borne,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Élisabeth Borne issued a statement on the matter.

Target: Élisabeth Borne

Sentiment:",neutral
Élisabeth Borne commented on the development.,Élisabeth Borne,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Élisabeth Borne commented on the development.

Target: Élisabeth Borne

Sentiment:",neutral
Élisabeth Borne addressed the media regarding the issue.,Élisabeth Borne,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Élisabeth Borne addressed the media regarding the issue.

Target: Élisabeth Borne

Sentiment:",neutral
Élisabeth Borne responded to questions about the situation.,Élisabeth Borne,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Élisabeth Borne responded to questions about the situation.

Target: Élisabeth Borne

Sentiment:",neutral
Élisabeth Borne gave a briefing on the topic.,Élisabeth Borne,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Élisabeth Borne gave a briefing on the topic.

Target: Élisabeth Borne

Sentiment:",neutral
Élisabeth Borne held a press conference to discuss the matter.,Élisabeth Borne,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Élisabeth Borne held a press conference to discuss the matter.

Target: Élisabeth Borne

Sentiment:",neutral
Élisabeth Borne released a written statement on the affair.,Élisabeth Borne,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Élisabeth Borne released a written statement on the affair.

Target: Élisabeth Borne

Sentiment:",neutral
Élisabeth Borne spoke to reporters about the development.,Élisabeth Borne,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Élisabeth Borne spoke to reporters about the development.

Target: Élisabeth Borne

Sentiment:",neutral
Élisabeth Borne was asked about their position on the issue.,Élisabeth Borne,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Élisabeth Borne was asked about their position on the issue.

Target: Élisabeth Borne

Sentiment:",neutral
Élisabeth Borne provided an update on the negotiations.,Élisabeth Borne,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Élisabeth Borne provided an update on the negotiations.

Target: Élisabeth Borne

Sentiment:",neutral
Élisabeth Borne attended a meeting to discuss the matter.,Élisabeth Borne,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Élisabeth Borne attended a meeting to discuss the matter.

Target: Élisabeth Borne

Sentiment:",neutral
Élisabeth Borne participated in talks on the subject.,Élisabeth Borne,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Élisabeth Borne participated in talks on the subject.

Target: Élisabeth Borne

Sentiment:",neutral
Élisabeth Borne met with counterparts to address the situation.,Élisabeth Borne,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Élisabeth Borne met with counterparts to address the situation.

Target: Élisabeth Borne

Sentiment:",neutral
Élisabeth Borne took part in a debate on the topic.,Élisabeth Borne,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Élisabeth Borne took part in a debate on the topic.

Target: Élisabeth Borne

Sentiment:",neutral
Élisabeth Borne was present at the session where the issue was raised.,Élisabeth Borne,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Élisabeth Borne was present at the session where the issue was raised.

Target: Élisabeth Borne

Sentiment:",neutral
Élisabeth Borne had previously commented on similar matters.,Élisabeth Borne,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Élisabeth Borne had previously commented on similar matters.

Target: Élisabeth Borne

Sentiment:",neutral
Élisabeth Borne is expected to give their view on the development.,Élisabeth Borne,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Élisabeth Borne is expected to give their view on the development.

Target: Élisabeth Borne

Sentiment:",neutral
Élisabeth Borne has not yet commented on the affair.,Élisabeth Borne,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Élisabeth Borne has not yet commented on the affair.

Target: Élisabeth Borne

Sentiment:",neutral
Élisabeth Borne declined to elaborate on their stance.,Élisabeth Borne,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Élisabeth Borne declined to elaborate on their stance.

Target: Élisabeth Borne

Sentiment:",neutral
Élisabeth Borne referred questions to their office.,Élisabeth Borne,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Élisabeth Borne referred questions to their office.

Target: Élisabeth Borne

Sentiment:",neutral
