sentence,target,prompt,expected_sentiment
Phumzile Mlambo-Ngcuka was accused of undermining democratic institutions.,Phumzile Mlambo-Ngcuka,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Phumzile Mlambo-Ngcuka was accused of undermining democratic institutions.

Target: Phumzile Mlambo-Ngcuka

Sentiment:",negative
Phumzile Mlambo-Ngcuka drew fire for their handling of the scandal.,Phumzile Mlambo-Ngcuka,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Phumzile Mlambo-Ngcuka drew fire for their handling of the scandal.

Target: Phumzile Mlambo-Ngcuka

Sentiment:",negative
Phumzile Mlambo-Ngcuka was criticised for putting party interests ahead of the public good.,Phumzile Mlambo-Ngcuka,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Phumzile Mlambo-Ngcuka was criticised for putting party interests ahead of the public good.

Target: Phumzile Mlambo-Ngcuka

Sentiment:",negative
Phumzile Mlambo-Ngcuka faced condemnation for their stance on human rights.,Phumzile Mlambo-Ngcuka,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Phumzile Mlambo-Ngcuka faced condemnation for their stance on human rights.

Target: Phumzile Mlambo-Ngcuka

Sentiment:",negative
Phumzile Mlambo-Ngcuka was lambasted for their lack of transparency.,Phumzile Mlambo-Ngcuka,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Phumzile Mlambo-Ngcuka was lambasted for their lack of transparency.

Target: Phumzile Mlambo-Ngcuka

Sentiment:",negative
Phumzile Mlambo-Ngcuka drew scorn for their dismissive attitude toward the concerns.,Phumzile Mlambo-Ngcuka,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Phumzile Mlambo-Ngcuka drew scorn for their dismissive attitude toward the concerns.

Target: Phumzile Mlambo-Ngcuka

Sentiment:",negative
Phumzile Mlambo-Ngcuka was rebuked for their role in the affair.,Phumzile Mlambo-Ngcuka,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Phumzile Mlambo-Ngcuka was rebuked for their role in the affair.

Target: Phumzile Mlambo-Ngcuka

Sentiment:",negative
Phumzile Mlambo-Ngcuka faced criticism for their divisive rhetoric.,Phumzile Mlambo-Ngcuka,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Phumzile Mlambo-Ngcuka faced criticism for their divisive rhetoric.

Target: Phumzile Mlambo-Ngcuka

Sentiment:",negative
Phumzile Mlambo-Ngcuka was accused of favouring special interests over voters.,Phumzile Mlambo-Ngcuka,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Phumzile Mlambo-Ngcuka was accused of favouring special interests over voters.

Target: Phumzile Mlambo-Ngcuka

Sentiment:",negative
Phumzile Mlambo-Ngcuka drew condemnation for their inaction on the matter.,Phumzile Mlambo-Ngcuka,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Phumzile Mlambo-Ngcuka drew condemnation for their inaction on the matter.

Target: Phumzile Mlambo-Ngcuka

Sentiment:",negative
Phumzile Mlambo-Ngcuka was criticised for their inconsistent positions.,Phumzile Mlambo-Ngcuka,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Phumzile Mlambo-Ngcuka was criticised for their inconsistent positions.

Target: Phumzile Mlambo-Ngcuka

Sentiment:",negative
Phumzile Mlambo-Ngcuka faced backlash for their refusal to compromise.,Phumzile Mlambo-Ngcuka,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Phumzile Mlambo-Ngcuka faced backlash for their refusal to compromise.

Target: Phumzile Mlambo-Ngcuka

Sentiment:",negative
Phumzile Mlambo-Ngcuka was lambasted for ignoring expert advice.,Phumzile Mlambo-Ngcuka,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Phumzile Mlambo-Ngcuka was lambasted for ignoring expert advice.

Target: Phumzile Mlambo-Ngcuka

Sentiment:",negative
Phumzile Mlambo-Ngcuka drew fire for their authoritarian tendencies.,Phumzile Mlambo-Ngcuka,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Phumzile Mlambo-Ngcuka drew fire for their authoritarian tendencies.

Target: Phumzile Mlambo-Ngcuka

Sentiment:",negative
Phumzile Mlambo-Ngcuka was rebuked for their failure to uphold the law.,Phumzile Mlambo-Ngcuka,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Phumzile Mlambo-Ngcuka was rebuked for their failure to uphold the law.

Target: Phumzile Mlambo-Ngcuka

Sentiment:",negative
Phumzile Mlambo-Ngcuka faced scorn for their disregard for democratic norms.,Phumzile Mlambo-Ngcuka,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Phumzile Mlambo-Ngcuka faced scorn for their disregard for democratic norms.

Target: Phumzile Mlambo-Ngcuka

Sentiment:",negative
Phumzile Mlambo-Ngcuka was condemned for their role in escalating the conflict.,Phumzile Mlambo-Ngcuka,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Phumzile Mlambo-Ngcuka was condemned for their role in escalating the conflict.

Target: Phumzile Mlambo-Ngcuka

Sentiment:",negative
Phumzile Mlambo-Ngcuka issued a statement on the matter.,Phumzile Mlambo-Ngcuka,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Phumzile Mlambo-Ngcuka issued a statement on the matter.

Target: Phumzile Mlambo-Ngcuka

Sentiment:",neutral
Phumzile Mlambo-Ngcuka commented on the development.,Phumzile Mlambo-Ngcuka,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Phumzile Mlambo-Ngcuka commented on the development.

Target: Phumzile Mlambo-Ngcuka

Sentiment:",neutral
Phumzile Mlambo-Ngcuka addressed the media regarding the issue.,Phumzile Mlambo-Ngcuka,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Phumzile Mlambo-Ngcuka addressed the media regarding the issue.

Target: Phumzile Mlambo-Ngcuka

Sentiment:",neutral
Phumzile Mlambo-Ngcuka responded to questions about the situation.,Phumzile Mlambo-Ngcuka,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Phumzile Mlambo-Ngcuka responded to questions about the situation.

Target: Phumzile Mlambo-Ngcuka

Sentiment:",neutral
Phumzile Mlambo-Ngcuka gave a briefing on the topic.,Phumzile Mlambo-Ngcuka,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Phumzile Mlambo-Ngcuka gave a briefing on the topic.

Target: Phumzile Mlambo-Ngcuka

Sentiment:",neutral
Phumzile Mlambo-Ngcuka held a press conference to discuss the matter.,Phumzile Mlambo-Ngcuka,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Phumzile Mlambo-Ngcuka held a press conference to discuss the matter.

Target: Phumzile Mlambo-Ngcuka

Sentiment:",neutral
Phumzile Mlambo-Ngcuka released a written statement on the affair.,Phumzile Mlambo-Ngcuka,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Phumzile Mlambo-Ngcuka released a written statement on the affair.

Target: Phumzile Mlambo-Ngcuka

Sentiment:",neutral
Phumzile Mlambo-Ngcuka spoke to reporters about the development.,Phumzile Mlambo-Ngcuka,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Phumzile Mlambo-Ngcuka spoke to reporters about the development.

Target: Phumzile Mlambo-Ngcuka

Sentiment:",neutral
Phumzile Mlambo-Ngcuka was asked about their position on the issue.,Phumzile Mlambo-Ngcuka,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Phumzile Mlambo-Ngcuka was asked about their position on the issue.

Target: Phumzile Mlambo-Ngcuka

Sentiment:",neutral
Phumzile Mlambo-Ngcuka provided an update on the negotiations.,Phumzile Mlambo-Ngcuka,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Phumzile Mlambo-Ngcuka provided an update on the negotiations.

Target: Phumzile Mlambo-Ngcuka

Sentiment:",neutral
Phumzile Mlambo-Ngcuka attended a meeting to discuss the matter.,Phumzile Mlambo-Ngcuka,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Phumzile Mlambo-Ngcuka attended a meeting to discuss the matter.

Target: Phumzile Mlambo-Ngcuka

Sentiment:",neutral
Phumzile Mlambo-Ngcuka participated in talks on the subject.,Phumzile Mlambo-Ngcuka,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Phumzile Mlambo-Ngcuka participated in talks on the subject.

Target: Phumzile Mlambo-Ngcuka

Sentiment:",neutral
Phumzile Mlambo-Ngcuka met with counterparts to address the situation.,Phumzile Mlambo-Ngcuka,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Phumzile Mlambo-Ngcuka met with counterparts to address the situation.

Target: Phumzile Mlambo-Ngcuka

Sentiment:",neutral
Phumzile Mlambo-Ngcuka took part in a debate on the topic.,Phumzile Mlambo-Ngcuka,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Phumzile Mlambo-Ngcuka took part in a debate on the topic.

Target: Phumzile Mlambo-Ngcuka

Sentiment:",neutral
Phumzile Mlambo-Ngcuka was present at the session where the issue was raised.,Phumzile Mlambo-Ngcuka,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Phumzile Mlambo-Ngcuka was present at the session where the issue was raised.

Target: Phumzile Mlambo-Ngcuka

Sentiment:",neutral
Phumzile Mlambo-Ngcuka had previously commented on similar matters.,Phumzile Mlambo-Ngcuka,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Phumzile Mlambo-Ngcuka had previously commented on similar matters.

Target: Phumzile Mlambo-Ngcuka

Sentiment:",neutral
Phumzile Mlambo-Ngcuka is expected to give their view on the development.,Phumzile Mlambo-Ngcuka,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Phumzile Mlambo-Ngcuka is expected to give their view on the development.

Target: Phumzile Mlambo-Ngcuka

Sentiment:",neutral
Phumzile Mlambo-Ngcuka has not yet commented on the affair.,Phumzile Mlambo-Ngcuka,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Phumzile Mlambo-Ngcuka has not yet commented on the affair.

Target: Phumzile Mlambo-Ngcuka

Sentiment:",neutral
