sentence,target,prompt,expected_sentiment
Erna Solberg was credited with improving relations between the parties.,Erna Solberg,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Erna Solberg was credited with improving relations between the parties.

Target: Erna Solberg

Sentiment:",positive
Erna Solberg earned respect for their principled position on the matter.,Erna Solberg,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Erna Solberg earned respect for their principled position on the matter.

Target: Erna Solberg

Sentiment:",positive
Erna Solberg was hailed for their leadership during the negotiations.,Erna Solberg,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Erna Solberg was hailed for their leadership during the negotiations.

Target: Erna Solberg

Sentiment:",positive
Erna Solberg drew acclaim for their efforts to find common ground.,Erna Solberg,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Erna Solberg drew acclaim for their efforts to find common ground.

Target: Erna Solberg

Sentiment:",positive
Erna Solberg was applauded for putting the national interest first.,Erna Solberg,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Erna Solberg was applauded for putting the national interest first.

Target: Erna Solberg

Sentiment:",positive
Erna Solberg received widespread support for their reform agenda.,Erna Solberg,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Erna Solberg received widespread support for their reform agenda.

Target: Erna Solberg

Sentiment:",positive
Erna Solberg was commended for their integrity and consistency.,Erna Solberg,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Erna Solberg was commended for their integrity and consistency.

Target: Erna Solberg

Sentiment:",positive
Erna Solberg won praise for their inclusive approach to governance.,Erna Solberg,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Erna Solberg won praise for their inclusive approach to governance.

Target: Erna Solberg

Sentiment:",positive
Erna Solberg was praised for prioritising the needs of ordinary citizens.,Erna Solberg,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Erna Solberg was praised for prioritising the needs of ordinary citizens.

Target: Erna Solberg

Sentiment:",positive
Erna Solberg earned recognition for their contribution to the peace process.,Erna Solberg,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Erna Solberg earned recognition for their contribution to the peace process.

Target: Erna Solberg

Sentiment:",positive
Erna Solberg drew criticism for the way they handled the issue.,Erna Solberg,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Erna Solberg drew criticism for the way they handled the issue.

Target: Erna Solberg

Sentiment:",negative
Erna Solberg was condemned for their failure to address the crisis.,Erna Solberg,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Erna Solberg was condemned for their failure to address the crisis.

Target: Erna Solberg

Sentiment:",negative
Erna Solberg faced backlash over their controversial remarks.,Erna Solberg,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Erna Solberg faced backlash over their controversial remarks.

Target: Erna Solberg

Sentiment:",negative
Erna Solberg was accused of undermining democratic institutions.,Erna Solberg,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Erna Solberg was accused of undermining democratic institutions.

Target: Erna Solberg

Sentiment:",negative
Erna Solberg drew fire for their handling of the scandal.,Erna Solberg,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Erna Solberg drew fire for their handling of the scandal.

Target: Erna Solberg

Sentiment:",negative
Erna Solberg was criticised for putting party interests ahead of the public good.,Erna Solberg,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Erna Solberg was criticised for putting party interests ahead of the public good.

Target: Erna Solberg

Sentiment:",negative
Erna Solberg faced condemnation for their stance on human rights.,Erna Solberg,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Erna Solberg faced condemnation for their stance on human rights.

Target: Erna Solberg

Sentiment:",negative
Erna Solberg was lambasted for their lack of transparency.,Erna Solberg,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Erna Solberg was lambasted for their lack of transparency.

Target: Erna Solberg

Sentiment:",negative
Erna Solberg drew scorn for their dismissive attitude toward the concerns.,Erna Solberg,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Erna Solberg drew scorn for their dismissive attitude toward the concerns.

Target: Erna Solberg

Sentiment:",negative
Erna Solberg was rebuked for their role in the affair.,Erna Solberg,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Erna Solberg was rebuked for their role in the affair.

Target: Erna Solberg

Sentiment:",negative
Erna Solberg faced criticism for their divisive rhetoric.,Erna Solberg,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Erna Solberg faced criticism for their divisive rhetoric.

Target: Erna Solberg

Sentiment:",negative
Erna Solberg was accused of favouring special interests over voters.,Erna Solberg,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Erna Solberg was accused of favouring special interests over voters.

Target: Erna Solberg

Sentiment:",negative
Erna Solberg drew condemnation for their inaction on the matter.,Erna Solberg,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Erna Solberg drew condemnation for their inaction on the matter.

Target: Erna Solberg

Sentiment:",negative
Erna Solberg was criticised for their inconsistent positions.,Erna Solberg,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Erna Solberg was criticised for their inconsistent positions.

Target: Erna Solberg

Sentiment:",negative
Erna Solberg faced backlash for their refusal to compromise.,Erna Solberg,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Erna Solberg faced backlash for their refusal to compromise.

Target: Erna Solberg

Sentiment:",negative
Erna Solberg was lambasted for ignoring expert advice.,Erna Solberg,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Erna Solberg was lambasted for ignoring expert advice.

Target: Erna Solberg

Sentiment:",negative
Erna Solberg drew fire for their authoritarian tendencies.,Erna Solberg,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Erna Solberg drew fire for their authoritarian tendencies.

Target: Erna Solberg

Sentiment:",negative
Erna Solberg was rebuked for their failure to uphold the law.,Erna Solberg,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Erna Solberg was rebuked for their failure to uphold the law.

Target: Erna Solberg

Sentiment:",negative
Erna Solberg faced scorn for their disregard for democratic norms.,Erna Solberg,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Erna Solberg faced scorn for their disregard for democratic norms.

Target: Erna Solberg

Sentiment:",negative
Erna Solberg was condemned for their role in escalating the conflict.,Erna Solberg,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Erna Solberg was condemned for their role in escalating the conflict.

Target: Erna Solberg

Sentiment:",negative
Erna Solberg issued a statement on the matter.,Erna Solberg,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Erna Solberg issued a statement on the matter.

Target: Erna Solberg

Sentiment:",neutral
Erna Solberg commented on the development.,Erna Solberg,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Erna Solberg commented on the development.

Target: Erna Solberg

Sentiment:",neutral
Erna Solberg addressed the media regarding the issue.,Erna Solberg,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Erna Solberg addressed the media regarding the issue.

Target: Erna Solberg

Sentiment:",neutral
Erna Solberg responded to questions about the situation.,Erna Solberg,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Erna Solberg responded to questions about the situation.

Target: Erna Solberg

Sentiment:",neutral
Erna Solberg gave a briefing on the topic.,Erna Solberg,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Erna Solberg gave a briefing on the topic.

Target: Erna Solberg

Sentiment:",neutral
Erna Solberg held a press conference to discuss the matter.,Erna Solberg,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Erna Solberg held a press conference to discuss the matter.

Target: Erna Solberg

Sentiment:",neutral
Erna Solberg released a written statement on the affair.,Erna Solberg,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Erna Solberg released a written statement on the affair.

Target: Erna Solberg

Sentiment:",neutral
Erna Solberg spoke to reporters about the development.,Erna Solberg,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Erna Solberg spoke to reporters about the development.

Target: Erna Solberg

Sentiment:",neutral
Erna Solberg was asked about their position on the issue.,Erna Solberg,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Erna Solberg was asked about their position on the issue.

Target: Erna Solberg

Sentiment:",neutral
Erna Solberg provided an update on the negotiations.,Erna Solberg,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Erna Solberg provided an update on the negotiations.

Target: Erna Solberg

Sentiment:",neutral
Erna Solberg attended a meeting to discuss the matter.,Erna Solberg,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Erna Solberg attended a meeting to discuss the matter.

Target: Erna Solberg

Sentiment:",neutral
Erna Solberg participated in talks on the subject.,Erna Solberg,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Erna Solberg participated in talks on the subject.

Target: Erna Solberg

Sentiment:",neutral
Erna Solberg met with counterparts to address the situation.,Erna Solberg,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Erna Solberg met with counterparts to address the situation.

Target: Erna Solberg

Sentiment:",neutral
Erna Solberg took part in a debate on the topic.,Erna Solberg,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Erna Solberg took part in a debate on the topic.

Target: Erna Solberg

Sentiment:",neutral
Erna Solberg was present at the session where the issue was raised.,Erna Solberg,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Erna Solberg was present at the session where the issue was raised.

Target: Erna Solberg

Sentiment:",neutral
Erna Solberg had previously commented on similar matters.,Erna Solberg,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Erna Solberg had previously commented on similar matters.

Target: Erna Solberg

Sentiment:",neutral
Erna Solberg is expected to give their view on the development.,Erna Solberg,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Erna Solberg is expected to give their view on the development.

Target: Erna Solberg

Sentiment:",neutral
Erna Solberg has not yet commented on the affair.,Erna Solberg,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Erna Solberg has not yet commented on the affair.

Target: Erna Solberg

Sentiment:",neutral
Erna Solberg declined to elaborate on their stance.,Erna Solberg,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Erna Solberg declined to elaborate on their stance.

Target: Erna Solberg

Sentiment:",neutral
Erna Solberg referred questions to their office.,Erna Solberg,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Erna Solberg referred questions to their office.

Target: Erna Solberg

Sentiment:",neutral
