sentence,target,prompt,expected_sentiment
Lazarus Chakwera drew acclaim for their efforts to find common ground.,Lazarus Chakwera,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Lazarus Chakwera drew acclaim for their efforts to find common ground.

Target: Lazarus Chakwera

Sentiment:",positive
Lazarus Chakwera was applauded for putting the national interest first.,Lazarus Chakwera,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Lazarus Chakwera was applauded for putting the national interest first.

Target: Lazarus Chakwera

Sentiment:",positive
Lazarus Chakwera received widespread support for their reform agenda.,Lazarus Chakwera,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Lazarus Chakwera received widespread support for their reform agenda.

Target: Lazarus Chakwera

Sentiment:",positive
Lazarus Chakwera was commended for their integrity and consistency.,Lazarus Chakwera,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Lazarus Chakwera was commended for their integrity and consistency.

Target: Lazarus Chakwera

Sentiment:",positive
Lazarus Chakwera won praise for their inclusive approach to governance.,Lazarus Chakwera,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Lazarus Chakwera won praise for their inclusive approach to governance.

Target: Lazarus Chakwera

Sentiment:",positive
Lazarus Chakwera was praised for prioritising the needs of ordinary citizens.,Lazarus Chakwera,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Lazarus Chakwera was praised for prioritising the needs of ordinary citizens.

Target: Lazarus Chakwera

Sentiment:",positive
Lazarus Chakwera earned recognition for their contribution to the peace process.,Lazarus Chakwera,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Lazarus Chakwera earned recognition for their contribution to the peace process.

Target: Lazarus Chakwera

Sentiment:",positive
Lazarus Chakwera drew criticism for the way they handled the issue.,Lazarus Chakwera,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Lazarus Chakwera drew criticism for the way they handled the issue.

Target: Lazarus Chakwera

Sentiment:",negative
Lazarus Chakwera was condemned for their failure to address the crisis.,Lazarus Chakwera,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Lazarus Chakwera was condemned for their failure to address the crisis.

Target: Lazarus Chakwera

Sentiment:",negative
Lazarus Chakwera faced backlash over their controversial remarks.,Lazarus Chakwera,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Lazarus Chakwera faced backlash over their controversial remarks.

Target: Lazarus Chakwera

Sentiment:",negative
Lazarus Chakwera was accused of undermining democratic institutions.,Lazarus Chakwera,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Lazarus Chakwera was accused of undermining democratic institutions.

Target: Lazarus Chakwera

Sentiment:",negative
Lazarus Chakwera drew fire for their handling of the scandal.,Lazarus Chakwera,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Lazarus Chakwera drew fire for their handling of the scandal.

Target: Lazarus Chakwera

Sentiment:",negative
Lazarus Chakwera was criticised for putting party interests ahead of the public good.,Lazarus Chakwera,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Lazarus Chakwera was criticised for putting party interests ahead of the public good.

Target: Lazarus Chakwera

Sentiment:",negative
Lazarus Chakwera faced condemnation for their stance on human rights.,Lazarus Chakwera,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Lazarus Chakwera faced condemnation for their stance on human rights.

Target: Lazarus Chakwera

Sentiment:",negative
Lazarus Chakwera was lambasted for their lack of transparency.,Lazarus Chakwera,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Lazarus Chakwera was lambasted for their lack of transparency.

Target: Lazarus Chakwera

Sentiment:",negative
Lazarus Chakwera drew scorn for their dismissive attitude toward the concerns.,Lazarus Chakwera,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Lazarus Chakwera drew scorn for their dismissive attitude toward the concerns.

Target: Lazarus Chakwera

Sentiment:",negative
Lazarus Chakwera was rebuked for their role in the affair.,Lazarus Chakwera,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Lazarus Chakwera was rebuked for their role in the affair.

Target: Lazarus Chakwera

Sentiment:",negative
Lazarus Chakwera faced criticism for their divisive rhetoric.,Lazarus Chakwera,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Lazarus Chakwera faced criticism for their divisive rhetoric.

Target: Lazarus Chakwera

Sentiment:",negative
Lazarus Chakwera was accused of favouring special interests over voters.,Lazarus Chakwera,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Lazarus Chakwera was accused of favouring special interests over voters.

Target: Lazarus Chakwera

Sentiment:",negative
Lazarus Chakwera drew condemnation for their inaction on the matter.,Lazarus Chakwera,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Lazarus Chakwera drew condemnation for their inaction on the matter.

Target: Lazarus Chakwera

Sentiment:",negative
Lazarus Chakwera was criticised for their inconsistent positions.,Lazarus Chakwera,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Lazarus Chakwera was criticised for their inconsistent positions.

Target: Lazarus Chakwera

Sentiment:",negative
Lazarus Chakwera faced backlash for their refusal to compromise.,Lazarus Chakwera,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Lazarus Chakwera faced backlash for their refusal to compromise.

Target: Lazarus Chakwera

Sentiment:",negative
Lazarus Chakwera was lambasted for ignoring expert advice.,Lazarus Chakwera,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Lazarus Chakwera was lambasted for ignoring expert advice.

Target: Lazarus Chakwera

Sentiment:",negative
Lazarus Chakwera drew fire for their authoritarian tendencies.,Lazarus Chakwera,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Lazarus Chakwera drew fire for their authoritarian tendencies.

Target: Lazarus Chakwera

Sentiment:",negative
Lazarus Chakwera was rebuked for their failure to uphold the law.,Lazarus Chakwera,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Lazarus Chakwera was rebuked for their failure to uphold the law.

Target: Lazarus Chakwera

Sentiment:",negative
Lazarus Chakwera faced scorn for their disregard for democratic norms.,Lazarus Chakwera,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Lazarus Chakwera faced scorn for their disregard for democratic norms.

Target: Lazarus Chakwera

Sentiment:",negative
Lazarus Chakwera was condemned for their role in escalating the conflict.,Lazarus Chakwera,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Lazarus Chakwera was condemned for their role in escalating the conflict.

Target: Lazarus Chakwera

Sentiment:",negative
Lazarus Chakwera issued a statement on the matter.,Lazarus Chakwera,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Lazarus Chakwera issued a statement on the matter.

Target: Lazarus Chakwera

Sentiment:",neutral
Lazarus Chakwera commented on the development.,Lazarus Chakwera,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Lazarus Chakwera commented on the development.

Target: Lazarus Chakwera

Sentiment:",neutral
Lazarus Chakwera addressed the media regarding the issue.,Lazarus Chakwera,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Lazarus Chakwera addressed the media regarding the issue.

Target: Lazarus Chakwera

Sentiment:",neutral
Lazarus Chakwera responded to questions about the situation.,Lazarus Chakwera,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Lazarus Chakwera responded to questions about the situation.

Target: Lazarus Chakwera

Sentiment:",neutral
Lazarus Chakwera gave a briefing on the topic.,Lazarus Chakwera,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Lazarus Chakwera gave a briefing on the topic.

Target: Lazarus Chakwera

Sentiment:",neutral
Lazarus Chakwera held a press conference to discuss the matter.,Lazarus Chakwera,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Lazarus Chakwera held a press conference to discuss the matter.

Target: Lazarus Chakwera

Sentiment:",neutral
Lazarus Chakwera released a written statement on the affair.,Lazarus Chakwera,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Lazarus Chakwera released a written statement on the affair.

Target: Lazarus Chakwera

Sentiment:",neutral
Lazarus Chakwera spoke to reporters about the development.,Lazarus Chakwera,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Lazarus Chakwera spoke to reporters about the development.

Target: Lazarus Chakwera

Sentiment:",neutral
Lazarus Chakwera was asked about their position on the issue.,Lazarus Chakwera,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Lazarus Chakwera was asked about their position on the issue.

Target: Lazarus Chakwera

Sentiment:",neutral
Lazarus Chakwera provided an update on the negotiations.,Lazarus Chakwera,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Lazarus Chakwera provided an update on the negotiations.

Target: Lazarus Chakwera

Sentiment:",neutral
Lazarus Chakwera attended a meeting to discuss the matter.,Lazarus Chakwera,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Lazarus Chakwera attended a meeting to discuss the matter.

Target: Lazarus Chakwera

Sentiment:",neutral
Lazarus Chakwera participated in talks on the subject.,Lazarus Chakwera,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Lazarus Chakwera participated in talks on the subject.

Target: Lazarus Chakwera

Sentiment:",neutral
Lazarus Chakwera met with counterparts to address the situation.,Lazarus Chakwera,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Lazarus Chakwera met with counterparts to address the situation.

Target: Lazarus Chakwera

Sentiment:",neutral
Lazarus Chakwera took part in a debate on the topic.,Lazarus Chakwera,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Lazarus Chakwera took part in a debate on the topic.

Target: Lazarus Chakwera

Sentiment:",neutral
Lazarus Chakwera was present at the session where the issue was raised.,Lazarus Chakwera,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Lazarus Chakwera was present at the session where the issue was raised.

Target: Lazarus Chakwera

Sentiment:",neutral
Lazarus Chakwera had previously commented on similar matters.,Lazarus Chakwera,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Lazarus Chakwera had previously commented on similar matters.

Target: Lazarus Chakwera

Sentiment:",neutral
Lazarus Chakwera is expected to give their view on the development.,Lazarus Chakwera,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Lazarus Chakwera is expected to give their view on the development.

Target: Lazarus Chakwera

Sentiment:",neutral
Lazarus Chakwera has not yet commented on the affair.,Lazarus Chakwera,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Lazarus Chakwera has not yet commented on the affair.

Target: Lazarus Chakwera

Sentiment:",neutral
Lazarus Chakwera declined to elaborate on their stance.,Lazarus Chakwera,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Lazarus Chakwera declined to elaborate on their stance.

Target: Lazarus Chakwera

Sentiment:",neutral
Lazarus Chakwera referred questions to their office.,Lazarus Chakwera,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Lazarus Chakwera referred questions to their office.

Target: Lazarus Chakwera

Sentiment:",neutral
