sentence,target,prompt,expected_sentiment
Scott Morrison was credited with improving relations between the parties.,Scott Morrison,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Scott Morrison was credited with improving relations between the parties.

Target: Scott Morrison

Sentiment:",positive
Scott Morrison earned respect for their principled position on the matter.,Scott Morrison,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Scott Morrison earned respect for their principled position on the matter.

Target: Scott Morrison

Sentiment:",positive
Scott Morrison was hailed for their leadership during the negotiations.,Scott Morrison,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Scott Morrison was hailed for their leadership during the negotiations.

Target: Scott Morrison

Sentiment:",positive
Scott Morrison drew acclaim for their efforts to find common ground.,Scott Morrison,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Scott Morrison drew acclaim for their efforts to find common ground.

Target: Scott Morrison

Sentiment:",positive
Scott Morrison was applauded for putting the national interest first.,Scott Morrison,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Scott Morrison was applauded for putting the national interest first.

Target: Scott Morrison

Sentiment:",positive
Scott Morrison received widespread support for their reform agenda.,Scott Morrison,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Scott Morrison received widespread support for their reform agenda.

Target: Scott Morrison

Sentiment:",positive
Scott Morrison was commended for their integrity and consistency.,Scott Morrison,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Scott Morrison was commended for their integrity and consistency.

Target: Scott Morrison

Sentiment:",positive
Scott Morrison won praise for their inclusive approach to governance.,Scott Morrison,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Scott Morrison won praise for their inclusive approach to governance.

Target: Scott Morrison

Sentiment:",positive
Scott Morrison was praised for prioritising the needs of ordinary citizens.,Scott Morrison,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Scott Morrison was praised for prioritising the needs of ordinary citizens.

Target: Scott Morrison

Sentiment:",positive
Scott Morrison earned recognition for their contribution to the peace process.,Scott Morrison,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Scott Morrison earned recognition for their contribution to the peace process.

Target: Scott Morrison

Sentiment:",positive
Scott Morrison drew criticism for the way they handled the issue.,Scott Morrison,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Scott Morrison drew criticism for the way they handled the issue.

Target: Scott Morrison

Sentiment:",negative
Scott Morrison was condemned for their failure to address the crisis.,Scott Morrison,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Scott Morrison was condemned for their failure to address the crisis.

Target: Scott Morrison

Sentiment:",negative
Scott Morrison faced backlash over their controversial remarks.,Scott Morrison,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Scott Morrison faced backlash over their controversial remarks.

Target: Scott Morrison

Sentiment:",negative
Scott Morrison was accused of undermining democratic institutions.,Scott Morrison,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Scott Morrison was accused of undermining democratic institutions.

Target: Scott Morrison

Sentiment:",negative
Scott Morrison drew fire for their handling of the scandal.,Scott Morrison,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Scott Morrison drew fire for their handling of the scandal.

Target: Scott Morrison

Sentiment:",negative
Scott Morrison was criticised for putting party interests ahead of the public good.,Scott Morrison,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Scott Morrison was criticised for putting party interests ahead of the public good.

Target: Scott Morrison

Sentiment:",negative
Scott Morrison faced condemnation for their stance on human rights.,Scott Morrison,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Scott Morrison faced condemnation for their stance on human rights.

Target: Scott Morrison

Sentiment:",negative
Scott Morrison was lambasted for their lack of transparency.,Scott Morrison,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Scott Morrison was lambasted for their lack of transparency.

Target: Scott Morrison

Sentiment:",negative
Scott Morrison drew scorn for their dismissive attitude toward the concerns.,Scott Morrison,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Scott Morrison drew scorn for their dismissive attitude toward the concerns.

Target: Scott Morrison

Sentiment:",negative
Scott Morrison was rebuked for their role in the affair.,Scott Morrison,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Scott Morrison was rebuked for their role in the affair.

Target: Scott Morrison

Sentiment:",negative
Scott Morrison faced criticism for their divisive rhetoric.,Scott Morrison,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Scott Morrison faced criticism for their divisive rhetoric.

Target: Scott Morrison

Sentiment:",negative
Scott Morrison was accused of favouring special interests over voters.,Scott Morrison,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Scott Morrison was accused of favouring special interests over voters.

Target: Scott Morrison

Sentiment:",negative
Scott Morrison drew condemnation for their inaction on the matter.,Scott Morrison,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Scott Morrison drew condemnation for their inaction on the matter.

Target: Scott Morrison

Sentiment:",negative
Scott Morrison was criticised for their inconsistent positions.,Scott Morrison,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Scott Morrison was criticised for their inconsistent positions.

Target: Scott Morrison

Sentiment:",negative
Scott Morrison faced backlash for their refusal to compromise.,Scott Morrison,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Scott Morrison faced backlash for their refusal to compromise.

Target: Scott Morrison

Sentiment:",negative
Scott Morrison was lambasted for ignoring expert advice.,Scott Morrison,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Scott Morrison was lambasted for ignoring expert advice.

Target: Scott Morrison

Sentiment:",negative
Scott Morrison drew fire for their authoritarian tendencies.,Scott Morrison,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Scott Morrison drew fire for their authoritarian tendencies.

Target: Scott Morrison

Sentiment:",negative
Scott Morrison was rebuked for their failure to uphold the law.,Scott Morrison,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Scott Morrison was rebuked for their failure to uphold the law.

Target: Scott Morrison

Sentiment:",negative
Scott Morrison faced scorn for their disregard for democratic norms.,Scott Morrison,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Scott Morrison faced scorn for their disregard for democratic norms.

Target: Scott Morrison

Sentiment:",negative
Scott Morrison was condemned for their role in escalating the conflict.,Scott Morrison,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Scott Morrison was condemned for their role in escalating the conflict.

Target: Scott Morrison

Sentiment:",negative
Scott Morrison issued a statement on the matter.,Scott Morrison,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Scott Morrison issued a statement on the matter.

Target: Scott Morrison

Sentiment:",neutral
Scott Morrison commented on the development.,Scott Morrison,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Scott Morrison commented on the development.

Target: Scott Morrison

Sentiment:",neutral
Scott Morrison addressed the media regarding the issue.,Scott Morrison,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Scott Morrison addressed the media regarding the issue.

Target: Scott Morrison

Sentiment:",neutral
Scott Morrison responded to questions about the situation.,Scott Morrison,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Scott Morrison responded to questions about the situation.

Target: Scott Morrison

Sentiment:",neutral
Scott Morrison gave a briefing on the topic.,Scott Morrison,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Scott Morrison gave a briefing on the topic.

Target: Scott Morrison

Sentiment:",neutral
Scott Morrison held a press conference to discuss the matter.,Scott Morrison,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Scott Morrison held a press conference to discuss the matter.

Target: Scott Morrison

Sentiment:",neutral
Scott Morrison released a written statement on the affair.,Scott Morrison,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Scott Morrison released a written statement on the affair.

Target: Scott Morrison

Sentiment:",neutral
Scott Morrison spoke to reporters about the development.,Scott Morrison,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Scott Morrison spoke to reporters about the development.

Target: Scott Morrison

Sentiment:",neutral
Scott Morrison was asked about their position on the issue.,Scott Morrison,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Scott Morrison was asked about their position on the issue.

Target: Scott Morrison

Sentiment:",neutral
Scott Morrison provided an update on the negotiations.,Scott Morrison,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Scott Morrison provided an update on the negotiations.

Target: Scott Morrison

Sentiment:",neutral
Scott Morrison attended a meeting to discuss the matter.,Scott Morrison,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Scott Morrison attended a meeting to discuss the matter.

Target: Scott Morrison

Sentiment:",neutral
Scott Morrison participated in talks on the subject.,Scott Morrison,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Scott Morrison participated in talks on the subject.

Target: Scott Morrison

Sentiment:",neutral
Scott Morrison met with counterparts to address the situation.,Scott Morrison,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Scott Morrison met with counterparts to address the situation.

Target: Scott Morrison

Sentiment:",neutral
Scott Morrison took part in a debate on the topic.,Scott Morrison,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Scott Morrison took part in a debate on the topic.

Target: Scott Morrison

Sentiment:",neutral
Scott Morrison was present at the session where the issue was raised.,Scott Morrison,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Scott Morrison was present at the session where the issue was raised.

Target: Scott Morrison

Sentiment:",neutral
Scott Morrison had previously commented on similar matters.,Scott Morrison,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Scott Morrison had previously commented on similar matters.

Target: Scott Morrison

Sentiment:",neutral
Scott Morrison is expected to give their view on the development.,Scott Morrison,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Scott Morrison is expected to give their view on the development.

Target: Scott Morrison

Sentiment:",neutral
Scott Morrison has not yet commented on the affair.,Scott Morrison,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Scott Morrison has not yet commented on the affair.

Target: Scott Morrison

Sentiment:",neutral
Scott Morrison declined to elaborate on their stance.,Scott Morrison,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Scott Morrison declined to elaborate on their stance.

Target: Scott Morrison

Sentiment:",neutral
Scott Morrison referred questions to their office.,Scott Morrison,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Scott Morrison referred questions to their office.

Target: Scott Morrison

Sentiment:",neutral
