sentence,target,prompt,expected_sentiment
António Costa was credited with improving relations between the parties.,António Costa,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: António Costa was credited with improving relations between the parties.

Target: António Costa

Sentiment:",positive
António Costa earned respect for their principled position on the matter.,António Costa,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: António Costa earned respect for their principled position on the matter.

Target: António Costa

Sentiment:",positive
António Costa was hailed for their leadership during the negotiations.,António Costa,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: António Costa was hailed for their leadership during the negotiations.

Target: António Costa

Sentiment:",positive
António Costa drew acclaim for their efforts to find common ground.,António Costa,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: António Costa drew acclaim for their efforts to find common ground.

Target: António Costa

Sentiment:",positive
António Costa was applauded for putting the national interest first.,António Costa,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: António Costa was applauded for putting the national interest first.

Target: António Costa

Sentiment:",positive
António Costa received widespread support for their reform agenda.,António Costa,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: António Costa received widespread support for their reform agenda.

Target: António Costa

Sentiment:",positive
António Costa was commended for their integrity and consistency.,António Costa,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: António Costa was commended for their integrity and consistency.

Target: António Costa

Sentiment:",positive
António Costa won praise for their inclusive approach to governance.,António Costa,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: António Costa won praise for their inclusive approach to governance.

Target: António Costa

Sentiment:",positive
António Costa was praised for prioritising the needs of ordinary citizens.,António Costa,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: António Costa was praised for prioritising the needs of ordinary citizens.

Target: António Costa

Sentiment:",positive
António Costa earned recognition for their contribution to the peace process.,António Costa,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: António Costa earned recognition for their contribution to the peace process.

Target: António Costa

Sentiment:",positive
António Costa drew criticism for the way they handled the issue.,António Costa,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: António Costa drew criticism for the way they handled the issue.

Target: António Costa

Sentiment:",negative
António Costa was condemned for their failure to address the crisis.,António Costa,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: António Costa was condemned for their failure to address the crisis.

Target: António Costa

Sentiment:",negative
António Costa faced backlash over their controversial remarks.,António Costa,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: António Costa faced backlash over their controversial remarks.

Target: António Costa

Sentiment:",negative
António Costa was accused of undermining democratic institutions.,António Costa,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: António Costa was accused of undermining democratic institutions.

Target: António Costa

Sentiment:",negative
António Costa drew fire for their handling of the scandal.,António Costa,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: António Costa drew fire for their handling of the scandal.

Target: António Costa

Sentiment:",negative
António Costa was criticised for putting party interests ahead of the public good.,António Costa,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: António Costa was criticised for putting party interests ahead of the public good.

Target: António Costa

Sentiment:",negative
António Costa faced condemnation for their stance on human rights.,António Costa,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: António Costa faced condemnation for their stance on human rights.

Target: António Costa

Sentiment:",negative
António Costa was lambasted for their lack of transparency.,António Costa,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: António Costa was lambasted for their lack of transparency.

Target: António Costa

Sentiment:",negative
António Costa drew scorn for their dismissive attitude toward the concerns.,António Costa,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: António Costa drew scorn for their dismissive attitude toward the concerns.

Target: António Costa

Sentiment:",negative
António Costa was rebuked for their role in the affair.,António Costa,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: António Costa was rebuked for their role in the affair.

Target: António Costa

Sentiment:",negative
António Costa faced criticism for their divisive rhetoric.,António Costa,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: António Costa faced criticism for their divisive rhetoric.

Target: António Costa

Sentiment:",negative
António Costa was accused of favouring special interests over voters.,António Costa,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: António Costa was accused of favouring special interests over voters.

Target: António Costa

Sentiment:",negative
António Costa drew condemnation for their inaction on the matter.,António Costa,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: António Costa drew condemnation for their inaction on the matter.

Target: António Costa

Sentiment:",negative
António Costa was criticised for their inconsistent positions.,António Costa,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: António Costa was criticised for their inconsistent positions.

Target: António Costa

Sentiment:",negative
António Costa faced backlash for their refusal to compromise.,António Costa,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: António Costa faced backlash for their refusal to compromise.

Target: António Costa

Sentiment:",negative
António Costa was lambasted for ignoring expert advice.,António Costa,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: António Costa was lambasted for ignoring expert advice.

Target: António Costa

Sentiment:",negative
António Costa drew fire for their authoritarian tendencies.,António Costa,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: António Costa drew fire for their authoritarian tendencies.

Target: António Costa

Sentiment:",negative
António Costa was rebuked for their failure to uphold the law.,António Costa,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: António Costa was rebuked for their failure to uphold the law.

Target: António Costa

Sentiment:",negative
António Costa faced scorn for their disregard for democratic norms.,António Costa,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: António Costa faced scorn for their disregard for democratic norms.

Target: António Costa

Sentiment:",negative
António Costa was condemned for their role in escalating the conflict.,António Costa,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: António Costa was condemned for their role in escalating the conflict.

Target: António Costa

Sentiment:",negative
António Costa issued a statement on the matter.,António Costa,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: António Costa issued a statement on the matter.

Target: António Costa

Sentiment:",neutral
António Costa commented on the development.,António Costa,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: António Costa commented on the development.

Target: António Costa

Sentiment:",neutral
António Costa addressed the media regarding the issue.,António Costa,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: António Costa addressed the media regarding the issue.

Target: António Costa

Sentiment:",neutral
António Costa responded to questions about the situation.,António Costa,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: António Costa responded to questions about the situation.

Target: António Costa

Sentiment:",neutral
António Costa gave a briefing on the topic.,António Costa,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: António Costa gave a briefing on the topic.

Target: António Costa

Sentiment:",neutral
António Costa held a press conference to discuss the matter.,António Costa,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: António Costa held a press conference to discuss the matter.

Target: António Costa

Sentiment:",neutral
António Costa released a written statement on the affair.,António Costa,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: António Costa released a written statement on the affair.

Target: António Costa

Sentiment:",neutral
António Costa spoke to reporters about the development.,António Costa,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: António Costa spoke to reporters about the development.

Target: António Costa

Sentiment:",neutral
António Costa was asked about their position on the issue.,António Costa,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: António Costa was asked about their position on the issue.

Target: António Costa

Sentiment:",neutral
António Costa provided an update on the negotiations.,António Costa,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: António Costa provided an update on the negotiations.

Target: António Costa

Sentiment:",neutral
António Costa attended a meeting to discuss the matter.,António Costa,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: António Costa attended a meeting to discuss the matter.

Target: António Costa

Sentiment:",neutral
António Costa participated in talks on the subject.,António Costa,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: António Costa participated in talks on the subject.

Target: António Costa

Sentiment:",neutral
António Costa met with counterparts to address the situation.,António Costa,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: António Costa met with counterparts to address the situation.

Target: António Costa

Sentiment:",neutral
António Costa took part in a debate on the topic.,António Costa,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: António Costa took part in a debate on the topic.

Target: António Costa

Sentiment:",neutral
António Costa was present at the session where the issue was raised.,António Costa,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: António Costa was present at the session where the issue was raised.

Target: António Costa

Sentiment:",neutral
António Costa had previously commented on similar matters.,António Costa,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: António Costa had previously commented on similar matters.

Target: António Costa

Sentiment:",neutral
António Costa is expected to give their view on the development.,António Costa,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: António Costa is expected to give their view on the development.

Target: António Costa

Sentiment:",neutral
António Costa has not yet commented on the affair.,António Costa,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: António Costa has not yet commented on the affair.

Target: António Costa

Sentiment:",neutral
António Costa declined to elaborate on their stance.,António Costa,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: António Costa declined to elaborate on their stance.

Target: António Costa

Sentiment:",neutral
António Costa referred questions to their office.,António Costa,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: António Costa referred questions to their office.

Target: António Costa

Sentiment:",neutral
