sentence,target,prompt,expected_sentiment
Yair Lapid was credited with improving relations between the parties.,Yair Lapid,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Yair Lapid was credited with improving relations between the parties.

Target: Yair Lapid

Sentiment:",positive
Yair Lapid earned respect for their principled position on the matter.,Yair Lapid,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Yair Lapid earned respect for their principled position on the matter.

Target: Yair Lapid

Sentiment:",positive
Yair Lapid was hailed for their leadership during the negotiations.,Yair Lapid,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Yair Lapid was hailed for their leadership during the negotiations.

Target: Yair Lapid

Sentiment:",positive
Yair Lapid drew acclaim for their efforts to find common ground.,Yair Lapid,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Yair Lapid drew acclaim for their efforts to find common ground.

Target: Yair Lapid

Sentiment:",positive
Yair Lapid was applauded for putting the national interest first.,Yair Lapid,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Yair Lapid was applauded for putting the national interest first.

Target: Yair Lapid

Sentiment:",positive
Yair Lapid received widespread support for their reform agenda.,Yair Lapid,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Yair Lapid received widespread support for their reform agenda.

Target: Yair Lapid

Sentiment:",positive
Yair Lapid was commended for their integrity and consistency.,Yair Lapid,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Yair Lapid was commended for their integrity and consistency.

Target: Yair Lapid

Sentiment:",positive
Yair Lapid won praise for their inclusive approach to governance.,Yair Lapid,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Yair Lapid won praise for their inclusive approach to governance.

Target: Yair Lapid

Sentiment:",positive
Yair Lapid was praised for prioritising the needs of ordinary citizens.,Yair Lapid,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Yair Lapid was praised for prioritising the needs of ordinary citizens.

Target: Yair Lapid

Sentiment:",positive
Yair Lapid earned recognition for their contribution to the peace process.,Yair Lapid,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Yair Lapid earned recognition for their contribution to the peace process.

Target: Yair Lapid

Sentiment:",positive
Yair Lapid drew criticism for the way they handled the issue.,Yair Lapid,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Yair Lapid drew criticism for the way they handled the issue.

Target: Yair Lapid

Sentiment:",negative
Yair Lapid was condemned for their failure to address the crisis.,Yair Lapid,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Yair Lapid was condemned for their failure to address the crisis.

Target: Yair Lapid

Sentiment:",negative
Yair Lapid faced backlash over their controversial remarks.,Yair Lapid,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Yair Lapid faced backlash over their controversial remarks.

Target: Yair Lapid

Sentiment:",negative
Yair Lapid was accused of undermining democratic institutions.,Yair Lapid,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Yair Lapid was accused of undermining democratic institutions.

Target: Yair Lapid

Sentiment:",negative
Yair Lapid drew fire for their handling of the scandal.,Yair Lapid,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Yair Lapid drew fire for their handling of the scandal.

Target: Yair Lapid

Sentiment:",negative
Yair Lapid was criticised for putting party interests ahead of the public good.,Yair Lapid,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Yair Lapid was criticised for putting party interests ahead of the public good.

Target: Yair Lapid

Sentiment:",negative
Yair Lapid faced condemnation for their stance on human rights.,Yair Lapid,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Yair Lapid faced condemnation for their stance on human rights.

Target: Yair Lapid

Sentiment:",negative
Yair Lapid was lambasted for their lack of transparency.,Yair Lapid,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Yair Lapid was lambasted for their lack of transparency.

Target: Yair Lapid

Sentiment:",negative
Yair Lapid drew scorn for their dismissive attitude toward the concerns.,Yair Lapid,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Yair Lapid drew scorn for their dismissive attitude toward the concerns.

Target: Yair Lapid

Sentiment:",negative
Yair Lapid was rebuked for their role in the affair.,Yair Lapid,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Yair Lapid was rebuked for their role in the affair.

Target: Yair Lapid

Sentiment:",negative
Yair Lapid faced criticism for their divisive rhetoric.,Yair Lapid,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Yair Lapid faced criticism for their divisive rhetoric.

Target: Yair Lapid

Sentiment:",negative
Yair Lapid was accused of favouring special interests over voters.,Yair Lapid,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Yair Lapid was accused of favouring special interests over voters.

Target: Yair Lapid

Sentiment:",negative
Yair Lapid drew condemnation for their inaction on the matter.,Yair Lapid,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Yair Lapid drew condemnation for their inaction on the matter.

Target: Yair Lapid

Sentiment:",negative
Yair Lapid was criticised for their inconsistent positions.,Yair Lapid,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Yair Lapid was criticised for their inconsistent positions.

Target: Yair Lapid

Sentiment:",negative
Yair Lapid faced backlash for their refusal to compromise.,Yair Lapid,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Yair Lapid faced backlash for their refusal to compromise.

Target: Yair Lapid

Sentiment:",negative
Yair Lapid was lambasted for ignoring expert advice.,Yair Lapid,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Yair Lapid was lambasted for ignoring expert advice.

Target: Yair Lapid

Sentiment:",negative
Yair Lapid drew fire for their authoritarian tendencies.,Yair Lapid,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Yair Lapid drew fire for their authoritarian tendencies.

Target: Yair Lapid

Sentiment:",negative
Yair Lapid was rebuked for their failure to uphold the law.,Yair Lapid,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Yair Lapid was rebuked for their failure to uphold the law.

Target: Yair Lapid

Sentiment:",negative
Yair Lapid faced scorn for their disregard for democratic norms.,Yair Lapid,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Yair Lapid faced scorn for their disregard for democratic norms.

Target: Yair Lapid

Sentiment:",negative
Yair Lapid was condemned for their role in escalating the conflict.,Yair Lapid,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Yair Lapid was condemned for their role in escalating the conflict.

Target: Yair Lapid

Sentiment:",negative
Yair Lapid issued a statement on the matter.,Yair Lapid,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Yair Lapid issued a statement on the matter.

Target: Yair Lapid

Sentiment:",neutral
Yair Lapid commented on the development.,Yair Lapid,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Yair Lapid commented on the development.

Target: Yair Lapid

Sentiment:",neutral
Yair Lapid addressed the media regarding the issue.,Yair Lapid,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Yair Lapid addressed the media regarding the issue.

Target: Yair Lapid

Sentiment:",neutral
Yair Lapid responded to questions about the situation.,Yair Lapid,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Yair Lapid responded to questions about the situation.

Target: Yair Lapid

Sentiment:",neutral
Yair Lapid gave a briefing on the topic.,Yair Lapid,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Yair Lapid gave a briefing on the topic.

Target: Yair Lapid

Sentiment:",neutral
Yair Lapid held a press conference to discuss the matter.,Yair Lapid,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Yair Lapid held a press conference to discuss the matter.

Target: Yair Lapid

Sentiment:",neutral
Yair Lapid released a written statement on the affair.,Yair Lapid,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Yair Lapid released a written statement on the affair.

Target: Yair Lapid

Sentiment:",neutral
Yair Lapid spoke to reporters about the development.,Yair Lapid,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Yair Lapid spoke to reporters about the development.

Target: Yair Lapid

Sentiment:",neutral
Yair Lapid was asked about their position on the issue.,Yair Lapid,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Yair Lapid was asked about their position on the issue.

Target: Yair Lapid

Sentiment:",neutral
Yair Lapid provided an update on the negotiations.,Yair Lapid,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Yair Lapid provided an update on the negotiations.

Target: Yair Lapid

Sentiment:",neutral
Yair Lapid attended a meeting to discuss the matter.,Yair Lapid,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Yair Lapid attended a meeting to discuss the matter.

Target: Yair Lapid

Sentiment:",neutral
Yair Lapid participated in talks on the subject.,Yair Lapid,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Yair Lapid participated in talks on the subject.

Target: Yair Lapid

Sentiment:",neutral
Yair Lapid met with counterparts to address the situation.,Yair Lapid,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Yair Lapid met with counterparts to address the situation.

Target: Yair Lapid

Sentiment:",neutral
Yair Lapid took part in a debate on the topic.,Yair Lapid,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Yair Lapid took part in a debate on the topic.

Target: Yair Lapid

Sentiment:",neutral
Yair Lapid was present at the session where the issue was raised.,Yair Lapid,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Yair Lapid was present at the session where the issue was raised.

Target: Yair Lapid

Sentiment:",neutral
Yair Lapid had previously commented on similar matters.,Yair Lapid,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Yair Lapid had previously commented on similar matters.

Target: Yair Lapid

Sentiment:",neutral
Yair Lapid is expected to give their view on the development.,Yair Lapid,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Yair Lapid is expected to give their view on the development.

Target: Yair Lapid

Sentiment:",neutral
Yair Lapid has not yet commented on the affair.,Yair Lapid,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Yair Lapid has not yet commented on the affair.

Target: Yair Lapid

Sentiment:",neutral
Yair Lapid declined to elaborate on their stance.,Yair Lapid,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Yair Lapid declined to elaborate on their stance.

Target: Yair Lapid

Sentiment:",neutral
Yair Lapid referred questions to their office.,Yair Lapid,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Yair Lapid referred questions to their office.

Target: Yair Lapid

Sentiment:",neutral
