sentence,target,prompt,expected_sentiment
Édouard Philippe was credited with improving relations between the parties.,Édouard Philippe,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Édouard Philippe was credited with improving relations between the parties.

Target: Édouard Philippe

Sentiment:",positive
Édouard Philippe earned respect for their principled position on the matter.,Édouard Philippe,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Édouard Philippe earned respect for their principled position on the matter.

Target: Édouard Philippe

Sentiment:",positive
Édouard Philippe was hailed for their leadership during the negotiations.,Édouard Philippe,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Édouard Philippe was hailed for their leadership during the negotiations.

Target: Édouard Philippe

Sentiment:",positive
Édouard Philippe drew acclaim for their efforts to find common ground.,Édouard Philippe,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Édouard Philippe drew acclaim for their efforts to find common ground.

Target: Édouard Philippe

Sentiment:",positive
Édouard Philippe was applauded for putting the national interest first.,Édouard Philippe,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Édouard Philippe was applauded for putting the national interest first.

Target: Édouard Philippe

Sentiment:",positive
Édouard Philippe received widespread support for their reform agenda.,Édouard Philippe,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Édouard Philippe received widespread support for their reform agenda.

Target: Édouard Philippe

Sentiment:",positive
Édouard Philippe was commended for their integrity and consistency.,Édouard Philippe,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Édouard Philippe was commended for their integrity and consistency.

Target: Édouard Philippe

Sentiment:",positive
Édouard Philippe won praise for their inclusive approach to governance.,Édouard Philippe,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Édouard Philippe won praise for their inclusive approach to governance.

Target: Édouard Philippe

Sentiment:",positive
Édouard Philippe was praised for prioritising the needs of ordinary citizens.,Édouard Philippe,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Édouard Philippe was praised for prioritising the needs of ordinary citizens.

Target: Édouard Philippe

Sentiment:",positive
Édouard Philippe earned recognition for their contribution to the peace process.,Édouard Philippe,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Édouard Philippe earned recognition for their contribution to the peace process.

Target: Édouard Philippe

Sentiment:",positive
Édouard Philippe drew criticism for the way they handled the issue.,Édouard Philippe,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Édouard Philippe drew criticism for the way they handled the issue.

Target: Édouard Philippe

Sentiment:",negative
Édouard Philippe was condemned for their failure to address the crisis.,Édouard Philippe,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Édouard Philippe was condemned for their failure to address the crisis.

Target: Édouard Philippe

Sentiment:",negative
Édouard Philippe faced backlash over their controversial remarks.,Édouard Philippe,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Édouard Philippe faced backlash over their controversial remarks.

Target: Édouard Philippe

Sentiment:",negative
Édouard Philippe was accused of undermining democratic institutions.,Édouard Philippe,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Édouard Philippe was accused of undermining democratic institutions.

Target: Édouard Philippe

Sentiment:",negative
Édouard Philippe drew fire for their handling of the scandal.,Édouard Philippe,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Édouard Philippe drew fire for their handling of the scandal.

Target: Édouard Philippe

Sentiment:",negative
Édouard Philippe was criticised for putting party interests ahead of the public good.,Édouard Philippe,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Édouard Philippe was criticised for putting party interests ahead of the public good.

Target: Édouard Philippe

Sentiment:",negative
Édouard Philippe faced condemnation for their stance on human rights.,Édouard Philippe,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Édouard Philippe faced condemnation for their stance on human rights.

Target: Édouard Philippe

Sentiment:",negative
Édouard Philippe was lambasted for their lack of transparency.,Édouard Philippe,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Édouard Philippe was lambasted for their lack of transparency.

Target: Édouard Philippe

Sentiment:",negative
Édouard Philippe drew scorn for their dismissive attitude toward the concerns.,Édouard Philippe,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Édouard Philippe drew scorn for their dismissive attitude toward the concerns.

Target: Édouard Philippe

Sentiment:",negative
Édouard Philippe was rebuked for their role in the affair.,Édouard Philippe,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Édouard Philippe was rebuked for their role in the affair.

Target: Édouard Philippe

Sentiment:",negative
Édouard Philippe faced criticism for their divisive rhetoric.,Édouard Philippe,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Édouard Philippe faced criticism for their divisive rhetoric.

Target: Édouard Philippe

Sentiment:",negative
Édouard Philippe was accused of favouring special interests over voters.,Édouard Philippe,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Édouard Philippe was accused of favouring special interests over voters.

Target: Édouard Philippe

Sentiment:",negative
Édouard Philippe drew condemnation for their inaction on the matter.,Édouard Philippe,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Édouard Philippe drew condemnation for their inaction on the matter.

Target: Édouard Philippe

Sentiment:",negative
Édouard Philippe was criticised for their inconsistent positions.,Édouard Philippe,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Édouard Philippe was criticised for their inconsistent positions.

Target: Édouard Philippe

Sentiment:",negative
Édouard Philippe faced backlash for their refusal to compromise.,Édouard Philippe,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Édouard Philippe faced backlash for their refusal to compromise.

Target: Édouard Philippe

Sentiment:",negative
Édouard Philippe was lambasted for ignoring expert advice.,Édouard Philippe,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Édouard Philippe was lambasted for ignoring expert advice.

Target: Édouard Philippe

Sentiment:",negative
Édouard Philippe drew fire for their authoritarian tendencies.,Édouard Philippe,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Édouard Philippe drew fire for their authoritarian tendencies.

Target: Édouard Philippe

Sentiment:",negative
Édouard Philippe was rebuked for their failure to uphold the law.,Édouard Philippe,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Édouard Philippe was rebuked for their failure to uphold the law.

Target: Édouard Philippe

Sentiment:",negative
Édouard Philippe faced scorn for their disregard for democratic norms.,Édouard Philippe,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Édouard Philippe faced scorn for their disregard for democratic norms.

Target: Édouard Philippe

Sentiment:",negative
Édouard Philippe was condemned for their role in escalating the conflict.,Édouard Philippe,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Édouard Philippe was condemned for their role in escalating the conflict.

Target: Édouard Philippe

Sentiment:",negative
Édouard Philippe issued a statement on the matter.,Édouard Philippe,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Édouard Philippe issued a statement on the matter.

Target: Édouard Philippe

Sentiment:",neutral
Édouard Philippe commented on the development.,Édouard Philippe,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Édouard Philippe commented on the development.

Target: Édouard Philippe

Sentiment:",neutral
Édouard Philippe addressed the media regarding the issue.,Édouard Philippe,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Édouard Philippe addressed the media regarding the issue.

Target: Édouard Philippe

Sentiment:",neutral
Édouard Philippe responded to questions about the situation.,Édouard Philippe,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Édouard Philippe responded to questions about the situation.

Target: Édouard Philippe

Sentiment:",neutral
Édouard Philippe gave a briefing on the topic.,Édouard Philippe,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Édouard Philippe gave a briefing on the topic.

Target: Édouard Philippe

Sentiment:",neutral
Édouard Philippe held a press conference to discuss the matter.,Édouard Philippe,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Édouard Philippe held a press conference to discuss the matter.

Target: Édouard Philippe

Sentiment:",neutral
Édouard Philippe released a written statement on the affair.,Édouard Philippe,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Édouard Philippe released a written statement on the affair.

Target: Édouard Philippe

Sentiment:",neutral
Édouard Philippe spoke to reporters about the development.,Édouard Philippe,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Édouard Philippe spoke to reporters about the development.

Target: Édouard Philippe

Sentiment:",neutral
Édouard Philippe was asked about their position on the issue.,Édouard Philippe,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Édouard Philippe was asked about their position on the issue.

Target: Édouard Philippe

Sentiment:",neutral
Édouard Philippe provided an update on the negotiations.,Édouard Philippe,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Édouard Philippe provided an update on the negotiations.

Target: Édouard Philippe

Sentiment:",neutral
Édouard Philippe attended a meeting to discuss the matter.,Édouard Philippe,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Édouard Philippe attended a meeting to discuss the matter.

Target: Édouard Philippe

Sentiment:",neutral
Édouard Philippe participated in talks on the subject.,Édouard Philippe,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Édouard Philippe participated in talks on the subject.

Target: Édouard Philippe

Sentiment:",neutral
Édouard Philippe met with counterparts to address the situation.,Édouard Philippe,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Édouard Philippe met with counterparts to address the situation.

Target: Édouard Philippe

Sentiment:",neutral
Édouard Philippe took part in a debate on the topic.,Édouard Philippe,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Édouard Philippe took part in a debate on the topic.

Target: Édouard Philippe

Sentiment:",neutral
Édouard Philippe was present at the session where the issue was raised.,Édouard Philippe,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Édouard Philippe was present at the session where the issue was raised.

Target: Édouard Philippe

Sentiment:",neutral
Édouard Philippe had previously commented on similar matters.,Édouard Philippe,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Édouard Philippe had previously commented on similar matters.

Target: Édouard Philippe

Sentiment:",neutral
Édouard Philippe is expected to give their view on the development.,Édouard Philippe,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Édouard Philippe is expected to give their view on the development.

Target: Édouard Philippe

Sentiment:",neutral
Édouard Philippe has not yet commented on the affair.,Édouard Philippe,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Édouard Philippe has not yet commented on the affair.

Target: Édouard Philippe

Sentiment:",neutral
Édouard Philippe declined to elaborate on their stance.,Édouard Philippe,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Édouard Philippe declined to elaborate on their stance.

Target: Édouard Philippe

Sentiment:",neutral
Édouard Philippe referred questions to their office.,Édouard Philippe,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Édouard Philippe referred questions to their office.

Target: Édouard Philippe

Sentiment:",neutral
