sentence,target,prompt,expected_sentiment
Boutros Boutros-Ghali was credited with improving relations between the parties.,Boutros Boutros-Ghali,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Boutros Boutros-Ghali was credited with improving relations between the parties.

Target: Boutros Boutros-Ghali

Sentiment:",positive
Boutros Boutros-Ghali earned respect for their principled position on the matter.,Boutros Boutros-Ghali,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Boutros Boutros-Ghali earned respect for their principled position on the matter.

Target: Boutros Boutros-Ghali

Sentiment:",positive
Boutros Boutros-Ghali was hailed for their leadership during the negotiations.,Boutros Boutros-Ghali,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Boutros Boutros-Ghali was hailed for their leadership during the negotiations.

Target: Boutros Boutros-Ghali

Sentiment:",positive
Boutros Boutros-Ghali drew acclaim for their efforts to find common ground.,Boutros Boutros-Ghali,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Boutros Boutros-Ghali drew acclaim for their efforts to find common ground.

Target: Boutros Boutros-Ghali

Sentiment:",positive
Boutros Boutros-Ghali was applauded for putting the national interest first.,Boutros Boutros-Ghali,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Boutros Boutros-Ghali was applauded for putting the national interest first.

Target: Boutros Boutros-Ghali

Sentiment:",positive
Boutros Boutros-Ghali received widespread support for their reform agenda.,Boutros Boutros-Ghali,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Boutros Boutros-Ghali received widespread support for their reform agenda.

Target: Boutros Boutros-Ghali

Sentiment:",positive
Boutros Boutros-Ghali was commended for their integrity and consistency.,Boutros Boutros-Ghali,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Boutros Boutros-Ghali was commended for their integrity and consistency.

Target: Boutros Boutros-Ghali

Sentiment:",positive
Boutros Boutros-Ghali won praise for their inclusive approach to governance.,Boutros Boutros-Ghali,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Boutros Boutros-Ghali won praise for their inclusive approach to governance.

Target: Boutros Boutros-Ghali

Sentiment:",positive
Boutros Boutros-Ghali was praised for prioritising the needs of ordinary citizens.,Boutros Boutros-Ghali,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Boutros Boutros-Ghali was praised for prioritising the needs of ordinary citizens.

Target: Boutros Boutros-Ghali

Sentiment:",positive
Boutros Boutros-Ghali earned recognition for their contribution to the peace process.,Boutros Boutros-Ghali,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Boutros Boutros-Ghali earned recognition for their contribution to the peace process.

Target: Boutros Boutros-Ghali

Sentiment:",positive
Boutros Boutros-Ghali drew criticism for the way they handled the issue.,Boutros Boutros-Ghali,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Boutros Boutros-Ghali drew criticism for the way they handled the issue.

Target: Boutros Boutros-Ghali

Sentiment:",negative
Boutros Boutros-Ghali was condemned for their failure to address the crisis.,Boutros Boutros-Ghali,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Boutros Boutros-Ghali was condemned for their failure to address the crisis.

Target: Boutros Boutros-Ghali

Sentiment:",negative
Boutros Boutros-Ghali faced backlash over their controversial remarks.,Boutros Boutros-Ghali,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Boutros Boutros-Ghali faced backlash over their controversial remarks.

Target: Boutros Boutros-Ghali

Sentiment:",negative
Boutros Boutros-Ghali was accused of undermining democratic institutions.,Boutros Boutros-Ghali,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Boutros Boutros-Ghali was accused of undermining democratic institutions.

Target: Boutros Boutros-Ghali

Sentiment:",negative
Boutros Boutros-Ghali drew fire for their handling of the scandal.,Boutros Boutros-Ghali,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Boutros Boutros-Ghali drew fire for their handling of the scandal.

Target: Boutros Boutros-Ghali

Sentiment:",negative
Boutros Boutros-Ghali was criticised for putting party interests ahead of the public good.,Boutros Boutros-Ghali,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Boutros Boutros-Ghali was criticised for putting party interests ahead of the public good.

Target: Boutros Boutros-Ghali

Sentiment:",negative
Boutros Boutros-Ghali faced condemnation for their stance on human rights.,Boutros Boutros-Ghali,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Boutros Boutros-Ghali faced condemnation for their stance on human rights.

Target: Boutros Boutros-Ghali

Sentiment:",negative
Boutros Boutros-Ghali was lambasted for their lack of transparency.,Boutros Boutros-Ghali,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Boutros Boutros-Ghali was lambasted for their lack of transparency.

Target: Boutros Boutros-Ghali

Sentiment:",negative
Boutros Boutros-Ghali drew scorn for their dismissive attitude toward the concerns.,Boutros Boutros-Ghali,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Boutros Boutros-Ghali drew scorn for their dismissive attitude toward the concerns.

Target: Boutros Boutros-Ghali

Sentiment:",negative
Boutros Boutros-Ghali was rebuked for their role in the affair.,Boutros Boutros-Ghali,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Boutros Boutros-Ghali was rebuked for their role in the affair.

Target: Boutros Boutros-Ghali

Sentiment:",negative
Boutros Boutros-Ghali faced criticism for their divisive rhetoric.,Boutros Boutros-Ghali,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Boutros Boutros-Ghali faced criticism for their divisive rhetoric.

Target: Boutros Boutros-Ghali

Sentiment:",negative
Boutros Boutros-Ghali was accused of favouring special interests over voters.,Boutros Boutros-Ghali,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Boutros Boutros-Ghali was accused of favouring special interests over voters.

Target: Boutros Boutros-Ghali

Sentiment:",negative
Boutros Boutros-Ghali drew condemnation for their inaction on the matter.,Boutros Boutros-Ghali,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Boutros Boutros-Ghali drew condemnation for their inaction on the matter.

Target: Boutros Boutros-Ghali

Sentiment:",negative
Boutros Boutros-Ghali was criticised for their inconsistent positions.,Boutros Boutros-Ghali,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Boutros Boutros-Ghali was criticised for their inconsistent positions.

Target: Boutros Boutros-Ghali

Sentiment:",negative
Boutros Boutros-Ghali faced backlash for their refusal to compromise.,Boutros Boutros-Ghali,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Boutros Boutros-Ghali faced backlash for their refusal to compromise.

Target: Boutros Boutros-Ghali

Sentiment:",negative
Boutros Boutros-Ghali was lambasted for ignoring expert advice.,Boutros Boutros-Ghali,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Boutros Boutros-Ghali was lambasted for ignoring expert advice.

Target: Boutros Boutros-Ghali

Sentiment:",negative
Boutros Boutros-Ghali drew fire for their authoritarian tendencies.,Boutros Boutros-Ghali,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Boutros Boutros-Ghali drew fire for their authoritarian tendencies.

Target: Boutros Boutros-Ghali

Sentiment:",negative
Boutros Boutros-Ghali was rebuked for their failure to uphold the law.,Boutros Boutros-Ghali,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Boutros Boutros-Ghali was rebuked for their failure to uphold the law.

Target: Boutros Boutros-Ghali

Sentiment:",negative
Boutros Boutros-Ghali faced scorn for their disregard for democratic norms.,Boutros Boutros-Ghali,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Boutros Boutros-Ghali faced scorn for their disregard for democratic norms.

Target: Boutros Boutros-Ghali

Sentiment:",negative
Boutros Boutros-Ghali was condemned for their role in escalating the conflict.,Boutros Boutros-Ghali,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Boutros Boutros-Ghali was condemned for their role in escalating the conflict.

Target: Boutros Boutros-Ghali

Sentiment:",negative
Boutros Boutros-Ghali issued a statement on the matter.,Boutros Boutros-Ghali,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Boutros Boutros-Ghali issued a statement on the matter.

Target: Boutros Boutros-Ghali

Sentiment:",neutral
Boutros Boutros-Ghali commented on the development.,Boutros Boutros-Ghali,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Boutros Boutros-Ghali commented on the development.

Target: Boutros Boutros-Ghali

Sentiment:",neutral
Boutros Boutros-Ghali addressed the media regarding the issue.,Boutros Boutros-Ghali,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Boutros Boutros-Ghali addressed the media regarding the issue.

Target: Boutros Boutros-Ghali

Sentiment:",neutral
Boutros Boutros-Ghali responded to questions about the situation.,Boutros Boutros-Ghali,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Boutros Boutros-Ghali responded to questions about the situation.

Target: Boutros Boutros-Ghali

Sentiment:",neutral
Boutros Boutros-Ghali gave a briefing on the topic.,Boutros Boutros-Ghali,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Boutros Boutros-Ghali gave a briefing on the topic.

Target: Boutros Boutros-Ghali

Sentiment:",neutral
Boutros Boutros-Ghali held a press conference to discuss the matter.,Boutros Boutros-Ghali,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Boutros Boutros-Ghali held a press conference to discuss the matter.

Target: Boutros Boutros-Ghali

Sentiment:",neutral
Boutros Boutros-Ghali released a written statement on the affair.,Boutros Boutros-Ghali,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Boutros Boutros-Ghali released a written statement on the affair.

Target: Boutros Boutros-Ghali

Sentiment:",neutral
Boutros Boutros-Ghali spoke to reporters about the development.,Boutros Boutros-Ghali,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Boutros Boutros-Ghali spoke to reporters about the development.

Target: Boutros Boutros-Ghali

Sentiment:",neutral
Boutros Boutros-Ghali was asked about their position on the issue.,Boutros Boutros-Ghali,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Boutros Boutros-Ghali was asked about their position on the issue.

Target: Boutros Boutros-Ghali

Sentiment:",neutral
Boutros Boutros-Ghali provided an update on the negotiations.,Boutros Boutros-Ghali,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Boutros Boutros-Ghali provided an update on the negotiations.

Target: Boutros Boutros-Ghali

Sentiment:",neutral
Boutros Boutros-Ghali attended a meeting to discuss the matter.,Boutros Boutros-Ghali,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Boutros Boutros-Ghali attended a meeting to discuss the matter.

Target: Boutros Boutros-Ghali

Sentiment:",neutral
Boutros Boutros-Ghali participated in talks on the subject.,Boutros Boutros-Ghali,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Boutros Boutros-Ghali participated in talks on the subject.

Target: Boutros Boutros-Ghali

Sentiment:",neutral
Boutros Boutros-Ghali met with counterparts to address the situation.,Boutros Boutros-Ghali,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Boutros Boutros-Ghali met with counterparts to address the situation.

Target: Boutros Boutros-Ghali

Sentiment:",neutral
Boutros Boutros-Ghali took part in a debate on the topic.,Boutros Boutros-Ghali,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Boutros Boutros-Ghali took part in a debate on the topic.

Target: Boutros Boutros-Ghali

Sentiment:",neutral
Boutros Boutros-Ghali was present at the session where the issue was raised.,Boutros Boutros-Ghali,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Boutros Boutros-Ghali was present at the session where the issue was raised.

Target: Boutros Boutros-Ghali

Sentiment:",neutral
Boutros Boutros-Ghali had previously commented on similar matters.,Boutros Boutros-Ghali,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Boutros Boutros-Ghali had previously commented on similar matters.

Target: Boutros Boutros-Ghali

Sentiment:",neutral
Boutros Boutros-Ghali is expected to give their view on the development.,Boutros Boutros-Ghali,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Boutros Boutros-Ghali is expected to give their view on the development.

Target: Boutros Boutros-Ghali

Sentiment:",neutral
Boutros Boutros-Ghali has not yet commented on the affair.,Boutros Boutros-Ghali,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Boutros Boutros-Ghali has not yet commented on the affair.

Target: Boutros Boutros-Ghali

Sentiment:",neutral
Boutros Boutros-Ghali declined to elaborate on their stance.,Boutros Boutros-Ghali,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Boutros Boutros-Ghali declined to elaborate on their stance.

Target: Boutros Boutros-Ghali

Sentiment:",neutral
Boutros Boutros-Ghali referred questions to their office.,Boutros Boutros-Ghali,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Boutros Boutros-Ghali referred questions to their office.

Target: Boutros Boutros-Ghali

Sentiment:",neutral
