sentence,target,prompt,expected_sentiment
Bob Carr was rebuked for their failure to uphold the law.,Bob Carr,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Bob Carr was rebuked for their failure to uphold the law.

Target: Bob Carr

Sentiment:",negative
Bob Carr faced scorn for their disregard for democratic norms.,Bob Carr,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Bob Carr faced scorn for their disregard for democratic norms.

Target: Bob Carr

Sentiment:",negative
Bob Carr was condemned for their role in escalating the conflict.,Bob Carr,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Bob Carr was condemned for their role in escalating the conflict.

Target: Bob Carr

Sentiment:",negative
Bob Carr issued a statement on the matter.,Bob Carr,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Bob Carr issued a statement on the matter.

Target: Bob Carr

Sentiment:",neutral
Bob Carr commented on the development.,Bob Carr,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Bob Carr commented on the development.

Target: Bob Carr

Sentiment:",neutral
Bob Carr addressed the media regarding the issue.,Bob Carr,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Bob Carr addressed the media regarding the issue.

Target: Bob Carr

Sentiment:",neutral
Bob Carr responded to questions about the situation.,Bob Carr,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Bob Carr responded to questions about the situation.

Target: Bob Carr

Sentiment:",neutral
Bob Carr gave a briefing on the topic.,Bob Carr,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Bob Carr gave a briefing on the topic.

Target: Bob Carr

Sentiment:",neutral
Bob Carr held a press conference to discuss the matter.,Bob Carr,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Bob Carr held a press conference to discuss the matter.

Target: Bob Carr

Sentiment:",neutral
Bob Carr released a written statement on the affair.,Bob Carr,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Bob Carr released a written statement on the affair.

Target: Bob Carr

Sentiment:",neutral
Bob Carr spoke to reporters about the development.,Bob Carr,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Bob Carr spoke to reporters about the development.

Target: Bob Carr

Sentiment:",neutral
Bob Carr was asked about their position on the issue.,Bob Carr,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Bob Carr was asked about their position on the issue.

Target: Bob Carr

Sentiment:",neutral
Bob Carr provided an update on the negotiations.,Bob Carr,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Bob Carr provided an update on the negotiations.

Target: Bob Carr

Sentiment:",neutral
Bob Carr attended a meeting to discuss the matter.,Bob Carr,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Bob Carr attended a meeting to discuss the matter.

Target: Bob Carr

Sentiment:",neutral
Bob Carr participated in talks on the subject.,Bob Carr,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Bob Carr participated in talks on the subject.

Target: Bob Carr

Sentiment:",neutral
Bob Carr met with counterparts to address the situation.,Bob Carr,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Bob Carr met with counterparts to address the situation.

Target: Bob Carr

Sentiment:",neutral
Bob Carr took part in a debate on the topic.,Bob Carr,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Bob Carr took part in a debate on the topic.

Target: Bob Carr

Sentiment:",neutral
Bob Carr was present at the session where the issue was raised.,Bob Carr,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Bob Carr was present at the session where the issue was raised.

Target: Bob Carr

Sentiment:",neutral
Bob Carr had previously commented on similar matters.,Bob Carr,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Bob Carr had previously commented on similar matters.

Target: Bob Carr

Sentiment:",neutral
Bob Carr is expected to give their view on the development.,Bob Carr,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Bob Carr is expected to give their view on the development.

Target: Bob Carr

Sentiment:",neutral
Bob Carr has not yet commented on the affair.,Bob Carr,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Bob Carr has not yet commented on the affair.

Target: Bob Carr

Sentiment:",neutral
Bob Carr declined to elaborate on their stance.,Bob Carr,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Bob Carr declined to elaborate on their stance.

Target: Bob Carr

Sentiment:",neutral
Bob Carr referred questions to their office.,Bob Carr,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Bob Carr referred questions to their office.

Target: Bob Carr

Sentiment:",neutral
