sentence,target,prompt,expected_sentiment
Chris Hipkins was credited with improving relations between the parties.,Chris Hipkins,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Chris Hipkins was credited with improving relations between the parties.

Target: Chris Hipkins

Sentiment:",positive
Chris Hipkins earned respect for their principled position on the matter.,Chris Hipkins,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Chris Hipkins earned respect for their principled position on the matter.

Target: Chris Hipkins

Sentiment:",positive
Chris Hipkins was hailed for their leadership during the negotiations.,Chris Hipkins,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Chris Hipkins was hailed for their leadership during the negotiations.

Target: Chris Hipkins

Sentiment:",positive
Chris Hipkins drew acclaim for their efforts to find common ground.,Chris Hipkins,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Chris Hipkins drew acclaim for their efforts to find common ground.

Target: Chris Hipkins

Sentiment:",positive
Chris Hipkins was applauded for putting the national interest first.,Chris Hipkins,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Chris Hipkins was applauded for putting the national interest first.

Target: Chris Hipkins

Sentiment:",positive
Chris Hipkins received widespread support for their reform agenda.,Chris Hipkins,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Chris Hipkins received widespread support for their reform agenda.

Target: Chris Hipkins

Sentiment:",positive
Chris Hipkins was commended for their integrity and consistency.,Chris Hipkins,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Chris Hipkins was commended for their integrity and consistency.

Target: Chris Hipkins

Sentiment:",positive
Chris Hipkins won praise for their inclusive approach to governance.,Chris Hipkins,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Chris Hipkins won praise for their inclusive approach to governance.

Target: Chris Hipkins

Sentiment:",positive
Chris Hipkins was praised for prioritising the needs of ordinary citizens.,Chris Hipkins,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Chris Hipkins was praised for prioritising the needs of ordinary citizens.

Target: Chris Hipkins

Sentiment:",positive
Chris Hipkins earned recognition for their contribution to the peace process.,Chris Hipkins,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Chris Hipkins earned recognition for their contribution to the peace process.

Target: Chris Hipkins

Sentiment:",positive
Chris Hipkins drew criticism for the way they handled the issue.,Chris Hipkins,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Chris Hipkins drew criticism for the way they handled the issue.

Target: Chris Hipkins

Sentiment:",negative
Chris Hipkins was condemned for their failure to address the crisis.,Chris Hipkins,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Chris Hipkins was condemned for their failure to address the crisis.

Target: Chris Hipkins

Sentiment:",negative
Chris Hipkins faced backlash over their controversial remarks.,Chris Hipkins,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Chris Hipkins faced backlash over their controversial remarks.

Target: Chris Hipkins

Sentiment:",negative
Chris Hipkins was accused of undermining democratic institutions.,Chris Hipkins,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Chris Hipkins was accused of undermining democratic institutions.

Target: Chris Hipkins

Sentiment:",negative
Chris Hipkins drew fire for their handling of the scandal.,Chris Hipkins,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Chris Hipkins drew fire for their handling of the scandal.

Target: Chris Hipkins

Sentiment:",negative
Chris Hipkins was criticised for putting party interests ahead of the public good.,Chris Hipkins,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Chris Hipkins was criticised for putting party interests ahead of the public good.

Target: Chris Hipkins

Sentiment:",negative
Chris Hipkins faced condemnation for their stance on human rights.,Chris Hipkins,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Chris Hipkins faced condemnation for their stance on human rights.

Target: Chris Hipkins

Sentiment:",negative
Chris Hipkins was lambasted for their lack of transparency.,Chris Hipkins,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Chris Hipkins was lambasted for their lack of transparency.

Target: Chris Hipkins

Sentiment:",negative
Chris Hipkins drew scorn for their dismissive attitude toward the concerns.,Chris Hipkins,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Chris Hipkins drew scorn for their dismissive attitude toward the concerns.

Target: Chris Hipkins

Sentiment:",negative
Chris Hipkins was rebuked for their role in the affair.,Chris Hipkins,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Chris Hipkins was rebuked for their role in the affair.

Target: Chris Hipkins

Sentiment:",negative
Chris Hipkins faced criticism for their divisive rhetoric.,Chris Hipkins,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Chris Hipkins faced criticism for their divisive rhetoric.

Target: Chris Hipkins

Sentiment:",negative
Chris Hipkins was accused of favouring special interests over voters.,Chris Hipkins,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Chris Hipkins was accused of favouring special interests over voters.

Target: Chris Hipkins

Sentiment:",negative
Chris Hipkins drew condemnation for their inaction on the matter.,Chris Hipkins,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Chris Hipkins drew condemnation for their inaction on the matter.

Target: Chris Hipkins

Sentiment:",negative
Chris Hipkins was criticised for their inconsistent positions.,Chris Hipkins,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Chris Hipkins was criticised for their inconsistent positions.

Target: Chris Hipkins

Sentiment:",negative
Chris Hipkins faced backlash for their refusal to compromise.,Chris Hipkins,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Chris Hipkins faced backlash for their refusal to compromise.

Target: Chris Hipkins

Sentiment:",negative
Chris Hipkins was lambasted for ignoring expert advice.,Chris Hipkins,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Chris Hipkins was lambasted for ignoring expert advice.

Target: Chris Hipkins

Sentiment:",negative
Chris Hipkins drew fire for their authoritarian tendencies.,Chris Hipkins,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Chris Hipkins drew fire for their authoritarian tendencies.

Target: Chris Hipkins

Sentiment:",negative
Chris Hipkins was rebuked for their failure to uphold the law.,Chris Hipkins,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Chris Hipkins was rebuked for their failure to uphold the law.

Target: Chris Hipkins

Sentiment:",negative
Chris Hipkins faced scorn for their disregard for democratic norms.,Chris Hipkins,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Chris Hipkins faced scorn for their disregard for democratic norms.

Target: Chris Hipkins

Sentiment:",negative
Chris Hipkins was condemned for their role in escalating the conflict.,Chris Hipkins,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Chris Hipkins was condemned for their role in escalating the conflict.

Target: Chris Hipkins

Sentiment:",negative
Chris Hipkins issued a statement on the matter.,Chris Hipkins,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Chris Hipkins issued a statement on the matter.

Target: Chris Hipkins

Sentiment:",neutral
Chris Hipkins commented on the development.,Chris Hipkins,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Chris Hipkins commented on the development.

Target: Chris Hipkins

Sentiment:",neutral
Chris Hipkins addressed the media regarding the issue.,Chris Hipkins,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Chris Hipkins addressed the media regarding the issue.

Target: Chris Hipkins

Sentiment:",neutral
Chris Hipkins responded to questions about the situation.,Chris Hipkins,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Chris Hipkins responded to questions about the situation.

Target: Chris Hipkins

Sentiment:",neutral
Chris Hipkins gave a briefing on the topic.,Chris Hipkins,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Chris Hipkins gave a briefing on the topic.

Target: Chris Hipkins

Sentiment:",neutral
Chris Hipkins held a press conference to discuss the matter.,Chris Hipkins,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Chris Hipkins held a press conference to discuss the matter.

Target: Chris Hipkins

Sentiment:",neutral
Chris Hipkins released a written statement on the affair.,Chris Hipkins,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Chris Hipkins released a written statement on the affair.

Target: Chris Hipkins

Sentiment:",neutral
Chris Hipkins spoke to reporters about the development.,Chris Hipkins,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Chris Hipkins spoke to reporters about the development.

Target: Chris Hipkins

Sentiment:",neutral
Chris Hipkins was asked about their position on the issue.,Chris Hipkins,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Chris Hipkins was asked about their position on the issue.

Target: Chris Hipkins

Sentiment:",neutral
Chris Hipkins provided an update on the negotiations.,Chris Hipkins,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Chris Hipkins provided an update on the negotiations.

Target: Chris Hipkins

Sentiment:",neutral
Chris Hipkins attended a meeting to discuss the matter.,Chris Hipkins,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Chris Hipkins attended a meeting to discuss the matter.

Target: Chris Hipkins

Sentiment:",neutral
Chris Hipkins participated in talks on the subject.,Chris Hipkins,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Chris Hipkins participated in talks on the subject.

Target: Chris Hipkins

Sentiment:",neutral
Chris Hipkins met with counterparts to address the situation.,Chris Hipkins,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Chris Hipkins met with counterparts to address the situation.

Target: Chris Hipkins

Sentiment:",neutral
Chris Hipkins took part in a debate on the topic.,Chris Hipkins,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Chris Hipkins took part in a debate on the topic.

Target: Chris Hipkins

Sentiment:",neutral
Chris Hipkins was present at the session where the issue was raised.,Chris Hipkins,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Chris Hipkins was present at the session where the issue was raised.

Target: Chris Hipkins

Sentiment:",neutral
Chris Hipkins had previously commented on similar matters.,Chris Hipkins,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Chris Hipkins had previously commented on similar matters.

Target: Chris Hipkins

Sentiment:",neutral
Chris Hipkins is expected to give their view on the development.,Chris Hipkins,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Chris Hipkins is expected to give their view on the development.

Target: Chris Hipkins

Sentiment:",neutral
Chris Hipkins has not yet commented on the affair.,Chris Hipkins,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Chris Hipkins has not yet commented on the affair.

Target: Chris Hipkins

Sentiment:",neutral
Chris Hipkins declined to elaborate on their stance.,Chris Hipkins,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Chris Hipkins declined to elaborate on their stance.

Target: Chris Hipkins

Sentiment:",neutral
Chris Hipkins referred questions to their office.,Chris Hipkins,"Analyze the sentiment towards the target of the following sentence and classify it into one of the following categories:

negative for Negative sentiment

neutral for Neutral sentiment

positive for Positive sentiment

Please provide only the sentiment score based on the provided scale. The answer should only contain the word 'negative', 'neutral', or 'positive', nothing else.

Sentence: Chris Hipkins referred questions to their office.

Target: Chris Hipkins

Sentiment:",neutral
